ABCA1,ATP-binding cassette 1
ABCA1,ATP-binding cassette sub-family A member 1
ABCA1,ATP-binding cassette transporter 1
ABCA1,"ATP-binding cassette, sub-family A (ABC1), member 1"
ABCA1,BE0000119
ABCA1,CERP
ABCA1,Cholesterol efflux regulatory protein
ABCA1,ENSG00000165029
ABCA1,HDLDT1
ABCA1,O95477
ABCA1,OTTHUMG00000020417
ABCA1,PA24373
ABCA1,TGD
ABCB1,171050
ABCB1,40
ABCB1,4244
ABCB1,5243
ABCB1,768
ABCB1,ABC20
ABCB1,ATP BINDING CASSETTE SUBFAMILY B MEMBER 1
ABCB1,ATP-binding cassette sub-family B member 1
ABCB1,"ATP-binding cassette, sub-family B (MDR/TAP), member 1"
ABCB1,BE0001032
ABCB1,CD243
ABCB1,CD_antigen=CD243
ABCB1,CLCS
ABCB1,ENSG00000085563
ABCB1,GP170
ABCB1,MDR1
ABCB1,MDR1_HUMAN
ABCB1,MULTIDRUG RESISTANCE PROTEIN 1
ABCB1,MULTIDRUG RESISTANCE PROTEIN 1 (P-GLYCOPROTEIN 1) (CD243 ANTIGEN). [SOURCE:UNIPROT/SWISSPROT;ACC:P08183]
ABCB1,Multidrug resistance protein 1
ABCB1,OTTHUMG00000023393
ABCB1,P-GP
ABCB1,P-glycoprotein 1
ABCB1,P08183
ABCB1,PA267
ABCB1,PGY1
ABCB11,42
ABCB11,603201
ABCB11,778
ABCB11,8647
ABCB11,ABC16
ABCB11,ABCBB_HUMAN
ABCB11,ATP BINDING CASSETTE SUBFAMILY B MEMBER 11
ABCB11,"ATP-BINDING CASSETTE, SUB-FAMILY B, MEMBER 11"
ABCB11,"ATP-binding cassette, sub-family B (MDR/TAP), member 11"
ABCB11,B<sub>2</sub> receptor
ABCB11,BE0000703
ABCB11,BILE SALT EXPORT PUMP
ABCB11,"BILE SALT EXPORT PUMP (ATP-BINDING CASSETTE, SUB-FAMILY B, MEMBER 11). [SOURCE:UNIPROT/SWISSPROT;ACC:O95342]"
ABCB11,BRIC2
ABCB11,BSEP
ABCB11,ENSG00000073734
ABCB11,O95342
ABCB11,OTTHUMG00000154039
ABCB11,P30411
ABCB11,PFIC-2
ABCB11,PFIC2
ABCB11,PGY4
ABCB11,SPGP
ABCB11,TTDS00278
ABCB4,171060
ABCB4,45
ABCB4,5244
ABCB4,771
ABCB4,ABC21
ABCB4,AMY<sub>2</sub> receptor
ABCB4,ATP BINDING CASSETTE SUBFAMILY B MEMBER 4
ABCB4,ATP-BINDING CASSETTE SUB-FAMILY B MEMBER 4
ABCB4,"ATP-binding cassette, sub-family B (MDR/TAP), member 4"
ABCB4,ENSG00000005471
ABCB4,GBD1
ABCB4,ICP3
ABCB4,MDR2
ABCB4,MDR2/3
ABCB4,MDR3
ABCB4,MDR3_HUMAN
ABCB4,MULTIDRUG RESISTANCE PROTEIN
ABCB4,MULTIDRUG RESISTANCE PROTEIN 3
ABCB4,MULTIDRUG RESISTANCE PROTEIN 3 (P-GLYCOPROTEIN 3). [SOURCE:UNIPROT/SWISSPROT;ACC:P21439]
ABCB4,O60895
ABCB4,OTTHUMG00000023396
ABCB4,P-GLYCOPROTEIN
ABCB4,P-GP
ABCB4,P21439
ABCB4,P30988
ABCB4,PA268
ABCB4,PFIC-3
ABCB4,PGY3
ABCB4,TTDC00030
ABCB4,TTDS00255
ABCC1,158343
ABCC1,4363
ABCC1,51
ABCC1,779
ABCC1,ABC29
ABCC1,ABCC
ABCC1,ATP BINDING CASSETTE SUBFAMILY C MEMBER 1
ABCC1,"ATP-binding cassette, sub-family C (CFTR/MRP), member 1"
ABCC1,BE0000785
ABCC1,ENSG00000103222
ABCC1,GS-X
ABCC1,MRP
ABCC1,MRP1
ABCC1,MRP1_HUMAN
ABCC1,MULTIDRUG RESISTANCE PROTEIN 1
ABCC1,MULTIDRUG RESISTANCE-ASSOCIATED PROTEIN 1
ABCC1,"MULTIDRUG RESISTANCE-ASSOCIATED PROTEIN 1 (ATP-BINDING CASSETTE, SUB- FAMILY C, MEMBER 1). [SOURCE:UNIPROT/SWISSPROT;ACC:P33527]"
ABCC1,OTTHUMG00000048267
ABCC1,P33527
ABCC1,PA244
ABCC1,TTDS00288
ABCC10,16656
ABCC10,52
ABCC10,612509
ABCC10,785
ABCC10,89845
ABCC10,ATP BINDING CASSETTE SUBFAMILY C MEMBER 10
ABCC10,"ATP-BINDING CASSETTE, SUB-FAMILY C, MEMBER 10 [SOURCE:REFSEQ_PEPTIDE;ACC:NP_258261]"
ABCC10,"ATP-binding cassette, sub-family C (CFTR/MRP), member 10"
ABCC10,ENSG00000124574
ABCC10,EST182763
ABCC10,MRP7
ABCC10,MRP7_HUMAN
ABCC10,MULTIDRUG RESISTANCE-ASSOCIATED PROTEIN 7
ABCC10,OTTHUMG00000014733
ABCC10,PA24392
ABCC10,Q5T3U5
ABCC10,SIMRP7
ABCC2,1244
ABCC2,53
ABCC2,601107
ABCC2,780
ABCC2,ABC30
ABCC2,ATP BINDING CASSETTE SUBFAMILY C MEMBER 2
ABCC2,"ATP-binding cassette, sub-family C (CFTR/MRP), member 2"
ABCC2,BE0001069
ABCC2,CANALICULAR MULTISPECIFIC ORGANIC ANION TRANSPORTER 1
ABCC2,"CANALICULAR MULTISPECIFIC ORGANIC ANION TRANSPORTER 1 (ATP-BINDING CASSETTE, SUB-FAMILY C, MEMBER 2) (MULTIDRUG RESISTANCE-ASSOCIATED PROTEIN 2) (CANALICULAR MULTIDRUG RESISTANCE PROTEIN). [SOURCE:UNIPROT/SWISSPROT;ACC:Q92887]"
ABCC2,CMOAT
ABCC2,CMOAT1
ABCC2,CMRP
ABCC2,DJS
ABCC2,ENSG00000023839
ABCC2,MRP2
ABCC2,MRP2_HUMAN
ABCC2,OTTHUMG00000018895
ABCC2,PA116
ABCC2,Q92887
ABCC2,cMRP
ABCC3,54
ABCC3,604323
ABCC3,6906
ABCC3,781
ABCC3,8714
ABCC3,ABC31
ABCC3,ATP BINDING CASSETTE SUBFAMILY C MEMBER 3
ABCC3,"ATP-binding cassette, sub-family C (CFTR/MRP), member 3"
ABCC3,CANALICULAR MULTISPECIFIC ORGANIC ANION TRANSPORTER 2
ABCC3,CANALICULAR MULTISPECIFIC ORGANIC ANION TRANSPORTER 2 (MULTIDRUG RESISTANCE-ASSOCIATED PROTEIN 3) (MULTI-SPECIFIC ORGANIC ANION TRANPORTER-D) (MOAT-D). [SOURCE:UNIPROT/SWISSPROT;ACC:O15438]
ABCC3,CMOAT2
ABCC3,ENSG00000108846
ABCC3,EST90757
ABCC3,MLP2
ABCC3,MOAT-D
ABCC3,MRP3
ABCC3,MRP3_HUMAN
ABCC3,O15438
ABCC3,OTTHUMG00000162245
ABCC3,PA376
ABCC3,cMOAT2
ABCC4,10257
ABCC4,55
ABCC4,605250
ABCC4,782
ABCC4,ATP BINDING CASSETTE SUBFAMILY C MEMBER 4
ABCC4,"ATP-binding cassette, sub-family C (CFTR/MRP), member 4"
ABCC4,ENSG00000125257
ABCC4,MOAT-B
ABCC4,MOATB
ABCC4,MRP4
ABCC4,MRP4_HUMAN
ABCC4,MULTIDRUG RESISTANCE-ASSOCIATED PROTEIN 4
ABCC4,MULTIDRUG RESISTANCE-ASSOCIATED PROTEIN 4 (MRP/CMOAT-RELATED ABC TRANSPORTER) (MULTI-SPECIFIC ORGANIC ANION TRANPORTER-B) (MOAT-B). [SOURCE:UNIPROT/SWISSPROT;ACC:O15439]
ABCC4,O15439
ABCC4,OTTHUMG00000017216
ABCC4,PA397
ABCC6,368
ABCC6,57
ABCC6,603234
ABCC6,784
ABCC6,ABC34
ABCC6,ARA
ABCC6,ATP BINDING CASSETTE SUBFAMILY C MEMBER 6
ABCC6,"ATP-binding cassette, sub-family C (CFTR/MRP), member 6"
ABCC6,CB<sub>2</sub> receptor
ABCC6,ENSG00000091262
ABCC6,EST349056
ABCC6,GACI2
ABCC6,MLP1
ABCC6,MOAT-E
ABCC6,MOATE
ABCC6,MRP6
ABCC6,MRP6_HUMAN
ABCC6,MULTIDRUG RESISTANCE-ASSOCIATED PROTEIN 6
ABCC6,"MULTIDRUG RESISTANCE-ASSOCIATED PROTEIN 6 (ATP-BINDING CASSETTE, SUB- FAMILY C, MEMBER 6) (ANTHRACYCLINE RESISTANCE-ASSOCIATED PROTEIN) (MULTI-SPECIFIC ORGANIC ANION TRANPORTER-E) (MOAT-E). [SOURCE:UNIPROT/SWISSPROT;ACC:O95255]"
ABCC6,O95255
ABCC6,OTTHUMG00000129967
ABCC6,P34972
ABCC6,PA58
ABCC6,PXE
ABCC6,PXE1
ABCC6,URG7
ABCC8,2594
ABCC8,59
ABCC8,600509
ABCC8,6833
ABCC8,ABC36
ABCC8,ABCC8_HUMAN
ABCC8,ATP BINDING CASSETTE SUBFAMILY C MEMBER 8
ABCC8,ATP-BINDING CASSETTE SUB-FAMILY C MEMBER 8
ABCC8,ATP-binding cassette sub-family C member 8
ABCC8,"ATP-binding cassette, sub-family C (CFTR/MRP), member 8"
ABCC8,BE0000207
ABCC8,BE0008670
ABCC8,ENSG00000006071
ABCC8,HHF1
ABCC8,HI
ABCC8,HRINS
ABCC8,MRP8
ABCC8,NM_000352
ABCC8,NP_000343
ABCC8,OTTHUMG00000166316
ABCC8,PHHI
ABCC8,Q09428
ABCC8,SULFONYLUREA RECEPTOR 1. [SOURCE:UNIPROT/SWISSPROT;ACC:Q09428]
ABCC8,SUR
ABCC8,SUR1
ABCC8,SUR1delta2
ABCC8,Sulfonylurea receptor 1
ABCC8,TNDM2
ABCC9,10060
ABCC9,2746
ABCC9,60
ABCC9,601439
ABCC9,ABC37
ABCC9,ABCC9_HUMAN
ABCC9,ATFB12
ABCC9,ATP BINDING CASSETTE SUBFAMILY C MEMBER 9
ABCC9,ATP-BINDING CASSETTE SUB-FAMILY C MEMBER 9
ABCC9,ATP-binding cassette sub-family C member 9
ABCC9,"ATP-binding cassette, sub-family C (CFTR/MRP), member 9"
ABCC9,BE0000469
ABCC9,CANTU
ABCC9,CMD1O
ABCC9,ENSG00000069431
ABCC9,NM_005691|NM_020297
ABCC9,NP_005682|NP_064693
ABCC9,O60706
ABCC9,OTTHUMG00000169094
ABCC9,SULFONYLUREA RECEPTOR 2. [SOURCE:UNIPROT/SWISSPROT;ACC:O60706]
ABCC9,SUR2
ABCC9,Sulfonylurea receptor 2
ABCG1,603076
ABCG1,73
ABCG1,791
ABCG1,9619
ABCG1,ABC8
ABCG1,ABCG1_HUMAN
ABCG1,ATP BINDING CASSETTE SUBFAMILY G MEMBER 1
ABCG1,"ATP-BINDING CASSETTE, SUB-FAMILY G, MEMBER 1 (WHITE PROTEIN HOMOLOG) (ATP-BINDING CASSETTE TRANSPORTER 8). [SOURCE:UNIPROT/SWISSPROT;ACC:P45844]"
ABCG1,"ATP-binding cassette, sub-family G (WHITE), member 1"
ABCG1,BE0001168
ABCG1,ENSG00000160179
ABCG1,OTTHUMG00000086791
ABCG1,P45844
ABCG1,PA24408
ABCG1,WHITE1
ABCG1,WHT1
ABCG2,603756
ABCG2,74
ABCG2,792
ABCG2,9429
ABCG2,ABC15
ABCG2,ABCG2_HUMAN
ABCG2,ABCP
ABCG2,ATP BINDING CASSETTE SUBFAMILY G MEMBER 2 (JUNIOR BLOOD GROUP)
ABCG2,"ATP-BINDING CASSETTE, SUB-FAMILY G, MEMBER 2 (PLACENTA-SPECIFIC ATP- BINDING CASSETTE TRANSPORTER) (BREAST CANCER RESISTANCE PROTEIN) (MITOXANTRONE RESISTANCE ASSOCIATED PROTEIN). [SOURCE:UNIPROT/SWISSPROT;ACC:Q9UNQ0]"
ABCG2,"ATP-binding cassette, sub-family G (WHITE), member 2"
ABCG2,"ATP-binding cassette, sub-family G (WHITE), member 2 (Junior blood group)"
ABCG2,BCRP
ABCG2,BCRP1
ABCG2,BE0001067
ABCG2,BMDP
ABCG2,CD338
ABCG2,CDw338
ABCG2,ENSG00000118777
ABCG2,EST157481
ABCG2,GOUT1
ABCG2,MRX
ABCG2,MXR
ABCG2,MXR-1
ABCG2,MXR1
ABCG2,OTTHUMG00000130601
ABCG2,PA390
ABCG2,Q9UNQ0
ABCG2,UAQTL1
ABL1,189980
ABL1,1923
ABL1,25
ABL1,4
ABL1,76
ABL1,ABL
ABL1,"ABL PROTO-ONCOGENE 1, NON-RECEPTOR TYROSINE KINASE"
ABL1,"ABL proto-oncogene 1, non-receptor tyrosine kinase"
ABL1,ABL1_HUMAN
ABL1,Abelson murine leukemia viral oncogene homolog 1
ABL1,Abelson tyrosine-protein kinase 1
ABL1,BE0000014
ABL1,"C-ABL ONCOGENE 1, RECEPTOR TYROSINE KINASE"
ABL1,CHDSKM
ABL1,ENSG00000097007
ABL1,JTK7
ABL1,NM_005157
ABL1,NP_005148
ABL1,OTTHUMG00000020813
ABL1,P00519
ABL1,PA24413
ABL1,PROTO-ONCOGENE TYROSINE-PROTEIN KINASE ABL1 (EC 2.7.1.112) (P150) (C- ABL). [SOURCE:UNIPROT/SWISSPROT;ACC:P00519]
ABL1,Proto-oncogene c-Abl
ABL1,TYROSINE-PROTEIN KINASE ABL1
ABL1,Tyrosine-protein kinase ABL1
ABL1,bcr/abl
ABL1,c-ABL
ABL1,c-ABL1
ABL1,p150
ABL1,v-abl
ABL2,&alpha;<sub>2C</sub>-adrenoceptor
ABL2,164690
ABL2,1924
ABL2,27
ABL2,77
ABL2,ABELSON TYROSINE-PROTEIN KINASE 2
ABL2,"ABL PROTO-ONCOGENE 2, NON-RECEPTOR TYROSINE KINASE"
ABL2,"ABL proto-oncogene 2, non-receptor tyrosine kinase"
ABL2,ABL2_HUMAN
ABL2,ABLL
ABL2,ARG
ABL2,BE0000435
ABL2,C-ABL
ABL2,ENSG00000143322
ABL2,NM_001136000
ABL2,NP_005149
ABL2,OTTHUMG00000035199
ABL2,P150
ABL2,P18825
ABL2,P42684
ABL2,PROTO-ONCOGENE TYROSINE-PROTEIN KINASE ABL1
ABL2,Q5W0C5_HUMAN
ABL2,TTDS00350
ABO,&beta;<sub>1</sub>-adrenoceptor
ABO,110300
ABO,28
ABO,79
ABO,A3GALNT
ABO,A3GALT1
ABO,"ABO blood group (transferase A, alpha 1-3-N-acetylgalactosaminyltransferase; transferase B, alpha 1-3-galactosyltransferase)"
ABO,"ABO, ALPHA 1-3-N-ACETYLGALACTOSAMINYLTRANSFERASE AND ALPHA 1-3-GALACTOSYLTRANSFERASE"
ABO,BE0000214
ABO,ENSG00000175164
ABO,GTB
ABO,NAGAT
ABO,P08588
ABO,P16442
ABO,PA24415
ACAA1,30
ACAA1,604054
ACAA1,82
ACAA1,ACAA
ACAA1,ACETYL-COA ACYLTRANSFERASE 1
ACAA1,BE0004521
ACAA1,ENSG00000060971
ACAA1,OTTHUMG00000131087
ACAA1,P09110
ACAA1,PTHIO
ACAA1,THIO
ACACA,1263
ACACA,200350
ACACA,31
ACACA,84
ACACA,ACAC
ACACA,ACACAD
ACACA,ACACA_HUMAN
ACACA,ACC
ACACA,ACC1
ACACA,ACCA
ACACA,ACETYL-COA CARBOXYLASE 1
ACACA,ACETYL-COA CARBOXYLASE 1 (EC 6.4.1.2) (ACC-ALPHA) [INCLUDES: BIOTIN CARBOXYLASE (EC 6.3.4.14)]. [SOURCE:UNIPROT/SWISSPROT;ACC:Q13085]
ACACA,ACETYL-COA CARBOXYLASE ALPHA
ACACA,Acetyl-CoA carboxylase 1
ACACA,BE0000626
ACACA,ENSG00000132142
ACACA,ENSG00000278540
ACACA,OTTHUMG00000188463
ACACA,Q13085
ACACB,1264
ACACB,32
ACACB,601557
ACACB,85
ACACB,ACACB_HUMAN
ACACB,ACC-BETA
ACACB,ACC2
ACACB,ACCB
ACACB,ACCBETA
ACACB,ACETYL COA CARBOXYLASE BETA
ACACB,ACETYL-COA CARBOXYLASE 2
ACACB,ACETYL-COA CARBOXYLASE 2 (EC 6.4.1.2) (ACC-BETA) [INCLUDES: BIOTIN CARBOXYLASE (EC 6.3.4.14)]. [SOURCE:UNIPROT/SWISSPROT;ACC:O00763]
ACACB,ACETYL-COA CARBOXYLASE BETA
ACACB,ACETYL-COENZYME A CARBOXYLASE BETA
ACACB,Acetyl-CoA carboxylase 2
ACACB,BE0000702
ACACB,ENSG00000076555
ACACB,HACC275
ACACB,O00763
ACACB,OTTHUMG00000169250
ACACB,TTDS00357
ACAD8,27034
ACAD8,604773
ACAD8,87
ACAD8,ACAD-8
ACAD8,ACYL-COA DEHYDROGENASE FAMILY MEMBER 8
ACAD8,ARC42
ACAD8,BE0000605
ACAD8,ENSG00000151498
ACAD8,OTTHUMG00000167177
ACAD8,Q9UKU7
ACADM,34
ACADM,607008
ACADM,89
ACADM,ACAD1
ACADM,ACYL-COA DEHYDROGENASE MEDIUM CHAIN
ACADM,"ACYL-COA DEHYDROGENASE, C-4 TO C-12 STRAIGHT CHAIN"
ACADM,BE0001745
ACADM,ENSG00000117054
ACADM,MCAD
ACADM,MCADH
ACADM,OTTHUMG00000009784
ACADM,P11310
ACADS,35
ACADS,606885
ACADS,90
ACADS,ACAD3
ACADS,ACYL-COA DEHYDROGENASE SHORT CHAIN
ACADS,"ACYL-COA DEHYDROGENASE, C-2 TO C-3 SHORT CHAIN"
ACADS,BE0000762
ACADS,ENSG00000122971
ACADS,OTTHUMG00000169203
ACADS,P16219
ACADS,SCAD
ACADSB,2-MEBCAD
ACADSB,36
ACADSB,600301
ACADSB,91
ACADSB,ACAD7
ACADSB,ACYL-COA DEHYDROGENASE SHORT/BRANCHED CHAIN
ACADSB,"ACYL-COA DEHYDROGENASE, SHORT/BRANCHED CHAIN"
ACADSB,BE0000573
ACADSB,ENSG00000196177
ACADSB,OTTHUMG00000019200
ACADSB,P45954
ACADSB,SBCAD
ACAN,155760
ACAN,176
ACAN,319
ACAN,577
ACAN,945
ACAN,<i>BAI3</i>
ACAN,AGC1
ACAN,AGCAN
ACAN,AGGRECAN
ACAN,BAI3
ACAN,BAI3_HUMAN
ACAN,BE0004104
ACAN,CSPG1
ACAN,CSPGCP
ACAN,ENSG00000135298
ACAN,ENSG00000157766
ACAN,MSK16
ACAN,NM_001704
ACAN,NP_001695
ACAN,O60242
ACAN,OTTHUMG00000171989
ACAN,P16112
ACAN,SEDK
ACAN,brain-specific angiogenesis inhibitor 3
ACAT1,38
ACAT1,607809
ACAT1,93
ACAT1,ACAT
ACAT1,ACETOACETYL-COA THIOLASE
ACAT1,ACETYL-COA ACETYLTRANSFERASE 1
ACAT1,"ACETYL-COA ACETYLTRANSFERASE, MITOCHONDRIAL"
ACAT1,BE0000069
ACAT1,ENSG00000075239
ACAT1,MAT
ACAT1,OTTHUMG00000166381
ACAT1,P24752
ACAT1,T2
ACAT1,THIL
ACAT1,THIL_HUMAN
ACAT1,TTDC00313
ACAT2,100678
ACAT2,39
ACAT2,94
ACAT2,ACETYL-COA ACETYLTRANSFERASE 2
ACAT2,BE0001317
ACAT2,ENSG00000120437
ACAT2,OTTHUMG00000015935
ACAT2,Q9BWD1
ACE,106180
ACE,1613
ACE,1636
ACE,183
ACE,2707
ACE,AC113554.2
ACE,ACE1
ACE,ACE_HUMAN
ACE,ANGIOTENSIN I CONVERTING ENZYME
ACE,"ANGIOTENSIN-CONVERTING ENZYME, SOMATIC ISOFORM PRECURSOR (EC 3.4.15.1) (ACE) (DIPEPTIDYL CARBOXYPEPTIDASE I) (KININASE II) (CD143 ANTIGEN). [SOURCE:UNIPROT/SWISSPROT;ACC:P12821]"
ACE,ANGT_HUMAN
ACE,Angiotensin-converting enzyme
ACE,"Angiotensin-converting enzyme, soluble form"
ACE,BE0000221
ACE,CD143
ACE,CD_antigen=CD143
ACE,DCP
ACE,DCP1
ACE,Dipeptidyl carboxypeptidase I
ACE,ENSG00000135744
ACE,ENSG00000159640
ACE,ENSG00000264813
ACE,Kininase II
ACE,NM_000789|NM_001178057|NM_152830
ACE,NP_000780|NP_001171528|NP_690043
ACE,OTTHUMG00000154927
ACE,OTTHUMG00000178900
ACE,P01019
ACE,P12821
ACE,PA139
ACE,angiotensin I converting enzyme
ACE,angiotensin I converting enzyme (peptidyl-dipeptidase A) 1
ACE2,13557
ACE2,1614
ACE2,300335
ACE2,59272
ACE2,ACE2_HUMAN
ACE2,ACEH
ACE2,ANGIOTENSIN I CONVERTING ENZYME 2
ACE2,ANGIOTENSIN I CONVERTING ENZYME 2 PRECURSOR [SOURCE:REFSEQ_PEPTIDE;ACC:NP_068576]
ACE2,Angiotensin-converting enzyme 2
ACE2,BE0000982
ACE2,ENSG00000130234
ACE2,OTTHUMG00000021177
ACE2,Q9BYF1
ACE2,UNQ868/PRO1885
ACE2,angiotensin I converting enzyme 2
ACHE,100740
ACHE,108
ACHE,2465
ACHE,43
ACHE,ACEE
ACHE,ACES_HUMAN
ACHE,ACETYLCHOLINESTERASE (CARTWRIGHT BLOOD GROUP)
ACHE,ACETYLCHOLINESTERASE PRECURSOR (EC 3.1.1.7) (ACHE). [SOURCE:UNIPROT/SWISSPROT;ACC:P22303]
ACHE,AChE
ACHE,ARACHE
ACHE,Acetylcholinesterase
ACHE,BE0000426
ACHE,ENSG00000087085
ACHE,N-ACHE
ACHE,OTTHUMG00000157033
ACHE,P22303
ACHE,TTDS00140
ACHE,YT
ACHE,acetylcholinesterase
ACHE,acetylcholinesterase (Cartwright blood group)
ACLY,108728
ACLY,115
ACLY,47
ACLY,ACL
ACLY,ATP CITRATE LYASE
ACLY,ATPCL
ACLY,CLATP
ACLY,ENSG00000131473
ACLY,OTTHUMG00000133507
ACO1,100880
ACO1,117
ACO1,48
ACO1,ACONITASE 1
ACO1,ACONS
ACO1,ENSG00000122729
ACO1,HEL60
ACO1,IREB1
ACO1,IREBP
ACO1,IREBP1
ACO1,IRP1
ACO1,OTTHUMG00000019740
ACO2,100850
ACO2,118
ACO2,50
ACO2,ACONITASE 2
ACO2,ACONM
ACO2,BE0004504
ACO2,ENSG00000100412
ACO2,HEL-S-284
ACO2,ICRD
ACO2,OCA8
ACO2,OPA9
ACO2,OTTHUMG00000030544
ACO2,Q99798
ACOT13,20999
ACOT13,55856
ACOT13,615652
ACOT13,ACYL-COA THIOESTERASE 13
ACOT13,BE0004376
ACOT13,ENSG00000112304
ACOT13,HT012
ACOT13,OTTHUMG00000014359
ACOT13,PNAS-27
ACOT13,Q9NPJ3
ACOT13,THEM2
ACOX1,119
ACOX1,51
ACOX1,609751
ACOX1,ACOX
ACOX1,ACYL-COA OXIDASE 1
ACOX1,BE0004135
ACOX1,ENSG00000161533
ACOX1,OTTHUMG00000180027
ACOX1,PALMCOX
ACOX1,Q15067
ACOX1,SCOX
ACP1,122
ACP1,171500
ACP1,52
ACP1,ACID PHOSPHATASE 1
ACP1,"ACID PHOSPHATASE 1, SOLUBLE"
ACP1,BE0003786
ACP1,ENSG00000143727
ACP1,HAAP
ACP1,LMW-PTP
ACP1,LMWPTP
ACP1,OTTHUMG00000086933
ACP1,P24666
ACP1,PPAC_HUMAN
ACP5,124
ACP5,171640
ACP5,54
ACP5,"ACID PHOSPHATASE 5, TARTRATE RESISTANT"
ACP5,BE0004487
ACP5,ENSG00000102575
ACP5,HPAP
ACP5,OTTHUMG00000182036
ACP5,P13686
ACP5,TRACP5a
ACP5,TRACP5b
ACP5,TRAP
ACP5,TrATPase
ACPP,125
ACPP,171790
ACPP,5'-NT
ACPP,55
ACPP,"ACID PHOSPHATASE, PROSTATE"
ACPP,ACP-3
ACPP,ACP3
ACPP,BE0001102
ACPP,ENSG00000014257
ACPP,OTTHUMG00000159650
ACPP,P15309
ACSL1,152425
ACSL1,2180
ACSL1,3569
ACSL1,ACS1
ACSL1,ACSL1_HUMAN
ACSL1,ACYL-COA SYNTHETASE LONG CHAIN FAMILY MEMBER 1
ACSL1,BE0000639
ACSL1,ENSG00000151726
ACSL1,FACL1
ACSL1,FACL2
ACSL1,LACS
ACSL1,LACS1
ACSL1,LACS2
ACSL1,OTTHUMG00000160547
ACSL1,P33121
ACSL3,2181
ACSL3,3570
ACSL3,602371
