1551701,www.ncbi.nlm.nih.gov
1554373,portlandpress.com
1555249,www.sciencedirect.com
1555639,www.sciencedirect.com
1556106,www.jbc.org
1557407,www.pnas.org
1557611,onlinelibrary.wiley.com
1557656,-
1559138,onlinelibrary.wiley.com
1560050,doi.org
1565658,www.pnas.org
1567476,www.sciencedirect.com
1569064,www.jbc.org
1573631,-
1576255,academic.oup.com
1580639,-
1585214,-
1586032,-
1586393,-
1587399,diabetes.diabetesjournals.org
1588827,metabolismjournal.com
1588924,molpharm.aspetjournals.org
1590282,ovidsp.ovid.com
1590750,-
1592895,academic.oup.com
1594557,insights.ovid.com
1596574,-
1596676,onlinelibrary.wiley.com
1596908,cancerres.aacrjournals.org
1597147,academic.oup.com
1597859,-
1598936,-
1599956,www.sciencedirect.com
1600046,onlinelibrary.wiley.com
1601843,www.jbc.org
1606351,link.springer.com
1608964,www.pnas.org
1610412,www.sciencedirect.com
1611705,-
1611711,www.karger.com?DOI=10.1159
1612011,academic.oup.com
1612123,www.sciencedirect.com
1612232,-
1614409,molpharm.aspetjournals.org
1620654,www.sciencedirect.com
1621972,www.sciencedirect.com
1634253,www.ncbi.nlm.nih.gov
1635586,-
1638685,academic.oup.com
1639529,-
1645702,onlinelibrary.wiley.com
1646056,onlinelibrary.wiley.com
1646402,www.nature.com
1646711,onlinelibrary.wiley.com
1646718,onlinelibrary.wiley.com
1646776,onlinelibrary.wiley.com
1647304,academic.oup.com
1647395,jcs.biologists.org
1647706,onlinelibrary.wiley.com
1648562,-
1651852,academic.oup.com
1652050,molpharm.aspetjournals.org
1653123,www.ahajournals.org
1653644,academic.oup.com
1653806,www.jimmunol.org
1654268,-
1654566,-
1654606,ovidsp.ovid.com
1656041,-
1656191,molpharm.aspetjournals.org
1656846,onlinelibrary.wiley.com
1656988,www.sciencedirect.com
1657923,www.jbc.org
1658302,jpet.aspetjournals.org
1658608,molpharm.aspetjournals.org
1659282,onlinelibrary.wiley.com
1659814,www.sciencedirect.com
1660104,-
1660324,-
1660351,journals.sagepub.com
1662173,www.sciencedirect.com
1663395,www.tandfonline.com
1664802,www.sciencedirect.com
1665782,www.sciencedirect.com
1666366,www.sciencedirect.com
1666931,www.tandfonline.com
1666997,-
1667290,onlinelibrary.wiley.com
1667613,www.sciencedirect.com
1667651,www.sciencedirect.com
1668889,-
1671173,www.pnas.org
1673023,www.karger.com?DOI=10.1159
1673638,cancerres.aacrjournals.org
1674528,jpet.aspetjournals.org
1676523,www.sciencedirect.com
1676675,dx.doi.org
1676991,iovs.arvojournals.org
1678146,-
1678274,onlinelibrary.wiley.com
1678430,-
1678728,www.medicalonline.jp
1679211,-
1679226,www.sciencedirect.com
1680053,www.sciencedirect.com
1680715,www.sciencedirect.com
1680722,-
1680855,www.jbc.org
1681747,www.physiology.org
1682037,cancerres.aacrjournals.org
1682063,academic.oup.com
1682484,jpet.aspetjournals.org
1682772,www.thelancet.com
1683349,europepmc.org
1683537,-
1683559,onlinelibrary.wiley.com
1683814,academic.oup.com
1684063,www.karger.com?DOI=10.1159
1684150,-
1685013,-
1686208,onlinelibrary.wiley.com
1686369,onlinelibrary.wiley.com
1686618,-
1687367,onlinelibrary.wiley.com
1687398,www.sciencedirect.com
1688220,-
1688552,www.jbc.org
1689463,www.nature.com
1689620,www.ahajournals.org
1690310,joi.jlc.jst.go.jp
1690578,-
1691366,ovidsp.ovid.com
1691468,www.sciencedirect.com
1691678,www.nrcresearchpress.com
1691765,-
1692236,-
1692793,onlinelibrary.wiley.com
1694132,doi.org
1694685,www.sciencedirect.com
1696149,onlinelibrary.wiley.com
1696438,-
1696922,-
1697862,doi.org
1698527,-
1698537,cancerres.aacrjournals.org
1700475,www.sciencemag.org
1701016,mcb.asm.org
1701176,www.jbc.org
1701323,-
1701386,onlinelibrary.wiley.com
1701989,-
1702263,-
1702423,www.jbc.org
1702511,mcb.asm.org
1702692,-
1703047,www.sciencedirect.com
1704369,www.jbc.org
1705137,onlinelibrary.wiley.com
1705633,-
1707646,onlinelibrary.wiley.com
1707752,cancerres.aacrjournals.org
1708834,academic.oup.com
1709220,ovidsp.ovid.com
1709885,www.sciencedirect.com
1711542,www.jci.org
1711545,www.jci.org
1711749,-
1712335,onlinelibrary.wiley.com
1712816,www.jimmunol.org
1713254,jem.rupress.org
1713293,-
1714534,metabolismjournal.com
1716731,molpharm.aspetjournals.org
1716886,www.sciencedirect.com
1716990,www.sciencedirect.com
1717008,www.tandfonline.com
1717026,-
1717568,www.jimmunol.org
1717629,onlinelibrary.wiley.com
1717784,ovidsp.ovid.com
1718258,portlandpress.com
1718682,link.springer.com
1719289,ovidsp.ovid.com
1720110,-
1720762,doi.org
1722194,www.sciencedirect.com
1722397,www.sciencedirect.com
1722672,www.sciencedirect.com
1722692,onlinelibrary.wiley.com
1723369,link.springer.com
1724107,doi.org
1726988,-
1727384,cancerres.aacrjournals.org
1727386,cancerres.aacrjournals.org
1727721,academic.oup.com
1728861,academic.oup.com
1729367,www.jimmunol.org
1730056,www.sciencedirect.com
1730582,www.jbc.org
1730592,www.jbc.org
1730767,jcb.rupress.org
1731757,portlandpress.com
1732532,-
1732540,-
1732984,pubs.rsna.org
1733046,-
1733422,www.sciencedirect.com
1735464,www.sciencedirect.com
1738111,jpet.aspetjournals.org
1738151,-
1744096,www.jbc.org
1744125,www.jbc.org
1744136,www.jbc.org
1748153,www.sciencedirect.com
1751397,-
1758237,-
1759407,-
1760523,www.sciencedirect.com
1761793,onlinelibrary.wiley.com
1764088,www.sciencedirect.com
1764091,www.sciencedirect.com
1772777,onlinelibrary.wiley.com
1774603,onlinelibrary.wiley.com
1775528,onlinelibrary.wiley.com
1776688,www.sciencedirect.com
1778989,joi.jlc.jst.go.jp
1783326,www.medicalonline.jp
1794016,link.springer.com
1796012,www.tandfonline.com
1811987,-
1818332,www.sciencedirect.com
1819274,www.sciencedirect.com
1822319,www.sciencedirect.com
1822999,-
1825698,www.nature.com
1826288,joi.jlc.jst.go.jp
1826762,www.nature.com
1827257,www.sciencedirect.com
1827816,www.jimmunol.org
1828823,www.jimmunol.org
1828915,-
1830308,www.jbc.org
1830521,-
1830565,-
1830717,ovidsp.ovid.com
1831804,onlinelibrary.wiley.com
1832057,-
1832500,-
1833018,onlinelibrary.wiley.com
1833207,doi.org
1833399,www.jbc.org
1834644,www.jbc.org
1834666,www.jbc.org
1834671,www.jbc.org
1835892,-
1838579,www.sciencedirect.com
1840645,www.nature.com
1843561,-
1844813,onlinelibrary.wiley.com
1845843,-
1845848,-
1846352,www.jbc.org
1846397,onlinelibrary.wiley.com
1846547,www.sciencedirect.com
1846593,academic.oup.com
1846631,www.jbc.org
1847384,www.jbc.org
1849032,-
1849802,www.sciencedirect.com
1850267,www.sciencedirect.com
1850448,www.sciencedirect.com
1851833,jpet.aspetjournals.org
1852778,pharmrev.aspetjournals.org
1855475,academic.oup.com
1858877,www.physiology.org
1860838,www.jbc.org
1863523,doi.org
1867676,-
1868466,cancerres.aacrjournals.org
1868500,www.karger.com?DOI=10.1159
1881457,-
1885257,-
1886988,-
1888883,www.sciencedirect.com
1894196,-
1894598,www.jbc.org
1898092,www.sciencedirect.com
1899122,www.jurology.com
1900882,www.jimmunol.org
1901209,www.sciencedirect.com
1902348,academic.oup.com
1903065,ovidsp.ovid.com
1906157,-
1907331,www.jurology.com
1908176,-
1908244,www.sciencedirect.com
1908322,-
1909176,-
1910948,-
1911436,-
1912125,biologicalpsychiatryjournal.com
1922095,academic.oup.com
1930624,-
1938903,jb.asm.org
1939057,www.jbc.org
1941609,jpet.aspetjournals.org
1944305,academic.oup.com
1945565,www.nature.com
1946455,www.pnas.org
1951574,ajog.org
1955194,onlinelibrary.wiley.com
1957124,-
1962562,academic.oup.com
1962798,ovidsp.ovid.com
1963303,-
1963323,academic.oup.com
1963635,ovidsp.ovid.com
1965307,www.sciencedirect.com
1965892,www.sciencedirect.com
1966571,-
1966888,-
1967080,-
1967312,-
1967611,doi.org
1967654,-
1968054,onlinelibrary.wiley.com
1968366,www.ahajournals.org
1968697,www.sciencedirect.com
1969947,onlinelibrary.wiley.com
1969953,onlinelibrary.wiley.com
1970337,-
1970615,-
1972258,www.sciencedirect.com
1972625,-
1972761,academic.oup.com
1973034,portlandpress.com
1973150,-
1975203,europepmc.org
1975644,www.nature.com
1975995,insights.ovid.com
1976209,metabolismjournal.com
1976401,onlinelibrary.wiley.com
1976855,www.sciencedirect.com
1977506,onlinelibrary.wiley.com
1978244,molpharm.aspetjournals.org
1978482,-
1978836,doi.org
1978840,ovidsp.ovid.com
1979173,www.thieme-connect.com
1979424,-
1979630,onlinelibrary.wiley.com
1979798,jacionline.org
1980008,-
1980236,onlinelibrary.wiley.com
1980851,www.sciencedirect.com
1982265,www.sciencedirect.com
1983158,-
1983997,journals.sagepub.com
1986403,-
1986546,-
1988079,cancerres.aacrjournals.org
1988111,cancerres.aacrjournals.org
1988893,ovidsp.ovid.com
1988936,www.pnas.org
1989873,academic.oup.com
1989977,www.jbc.org
1992564,www.sciencedirect.com
1993548,onlinelibrary.wiley.com
1994002,jpet.aspetjournals.org
1995645,www.jbc.org
1995872,-
1997162,cancerres.aacrjournals.org
1997509,academic.oup.com
1998495,www.sciencedirect.com
1999488,www.jci.org
2004037,-
2004042,-
2005396,www.jimmunol.org
2007574,www.jbc.org
2007582,www.jbc.org
2010034,www.sciencedirect.com
2011412,-
2011590,www.pnas.org
2014154,www.nature.com
2015097,www.atsjournals.org
2015169,onlinelibrary.wiley.com
2015823,onlinelibrary.wiley.com
2016288,www.jbc.org
2016633,ascopubs.org
2027917,-
2028429,thorax.bmj.com
2034480,www.nature.com
2035236,-
2040701,www.jci.org
2048822,www.atsjournals.org
2050674,www.jbc.org
2054945,www.ahajournals.org
2059565,-
2062329,www.nejm.org
2065036,ovidsp.ovid.com
2066944,-
2067140,joi.jlc.jst.go.jp
2072096,onlinelibrary.wiley.com
2073994,-
2077180,joi.jlc.jst.go.jp
2078644,-
2079995,-
2083404,onlinelibrary.wiley.com
2087492,www.sciencedirect.com
2088441,-
2089371,-
2090920,onlinelibrary.wiley.com
2104558,onlinelibrary.wiley.com
2108722,-
2110160,www.jbc.org
2110363,www.pnas.org
2112956,www.sciencedirect.com
2113031,-
2114832,-
2115511,academic.oup.com
2115769,portlandpress.com
2119237,-
2119291,academic.oup.com
2120016,-
2120386,onlinelibrary.wiley.com
2120856,www.tandfonline.com
2120879,-
2121912,ascopubs.org
2122653,-
2122915,www.sciencedirect.com
2125244,doi.org
2126274,www.jlr.org
2128054,-
2128855,-
2129270,-
2131038,ovidsp.ovid.com
2133043,onlinelibrary.wiley.com
2137975,ajog.org
2138680,academic.oup.com
2138932,-
2140788,doi.org
2140979,link.springer.com
2141000,onlinelibrary.wiley.com
2141828,-
2143511,journalofdairyscience.org
2144185,www.sciencedirect.com
2144334,www.nature.com
2144851,europepmc.org
2144977,www.atsjournals.org
2145268,www.jbc.org
2146046,www.sciencedirect.com
2146972,-
2147123,-
2148481,www.sciencedirect.com
2148726,www.sciencedirect.com
2149997,-
2150048,-
2151003,-
2153213,-
2154737,onlinelibrary.wiley.com
2155222,www.jbc.org
2156065,jpet.aspetjournals.org
2156274,www.sciencedirect.com
2156582,-
2156866,www.jbc.org
2157221,-
2157817,onlinelibrary.wiley.com
2158468,-
2158622,academic.oup.com
2162699,www.sciencedirect.com
2162889,www.jimmunol.org
2163062,-
2163626,www.sciencedirect.com
2164659,onlinelibrary.wiley.com
2164935,-
2165421,www.sciencedirect.com
2166625,www.sciencedirect.com
2167458,-
2168520,www.nature.com
2169566,www.sciencedirect.com
2170626,jpet.aspetjournals.org
2170997,www.sciencedirect.com
2173589,www.sciencedirect.com
2175153,ajog.org
2176308,www.sciencedirect.com
2177838,academic.oup.com
2178014,onlinelibrary.wiley.com
2182794,thejns.org
2185582,-
2189902,onlinelibrary.wiley.com
2190304,-
2193225,molpharm.aspetjournals.org
2207500,onlinelibrary.wiley.com
2211831,jcb.rupress.org
2211839,doi.org
2213023,onlinelibrary.wiley.com
2214767,-
2216725,academic.oup.com
2216934,-
2225598,-
2226440,onlinelibrary.wiley.com
2226550,-
2226620,www.sciencedirect.com
2229290,academic.oup.com
2233693,molpharm.aspetjournals.org
2233697,molpharm.aspetjournals.org
2235967,insights.ovid.com
2236897,-
2242029,www.sciencedirect.com
2243101,www.jbc.org
2247770,www.tandfonline.com
2248058,-
2249650,academic.oup.com
2250017,www.jbc.org
2253700,-
2259391,www.sciencedirect.com
2262902,jpet.aspetjournals.org
2262914,jpet.aspetjournals.org
2268271,portlandpress.com
2268554,-
2270034,-
2270485,www.sciencemag.org
2272286,www.tandfonline.com
2272786,-
2274641,-
2277128,onlinelibrary.wiley.com
2278970,onlinelibrary.wiley.com
2282453,onlinelibrary.wiley.com
2286420,-
2286533,-
2289161,www.sciencedirect.com
2290085,-
2293986,academic.oup.com
2295387,gastrojournal.org
2296036,-
2302402,www.sciencedirect.com
2306268,www.sciencedirect.com
2307235,www.febsletters.org
2314540,-
2316628,europepmc.org
2322693,-
2326286,-
2328261,www.sciencedirect.com
2329012,www.sciencedirect.com
2329499,jpet.aspetjournals.org
2331571,onlinelibrary.wiley.com
2331750,www.cell.com
2334681,-
2335478,onlinelibrary.wiley.com
2337578,-
2337986,www.clinchem.org
2347042,-
2347305,onlinelibrary.wiley.com
2350191,-
2351129,www.sciencedirect.com
2351672,www.jbc.org
2351867,www.jlr.org
2354749,diabetes.diabetesjournals.org
2361169,onlinelibrary.wiley.com
2362440,-
2364987,www.sciencedirect.com
2378927,biologicalpsychiatryjournal.com
2386110,-
2386945,cancerres.aacrjournals.org
2394753,www.jbc.org
2394835,www.jci.org
2395837,-
2402226,molpharm.aspetjournals.org
2404115,-
2410593,jpet.aspetjournals.org
2410919,www.pnas.org
2411596,www.febsletters.org
2412977,www.sciencedirect.com
2415236,www.sciencedirect.com
2415663,jem.rupress.org
2416032,-
2419314,joi.jlc.jst.go.jp
2421032,joi.jlc.jst.go.jp
2422298,doi.org
2423886,-
2424118,-
2424284,-
2424628,academic.oup.com
2425513,-
2425967,-
2427033,-
2431676,portlandpress.com
2432677,thrombosisresearch.com
2432979,onlinelibrary.wiley.com
2433183,-
2433786,-
2433905,-
2439635,jem.rupress.org
2439795,ovidsp.ovid.com
2439825,-
2442519,ovidsp.ovid.com
2442780,www.karger.com?DOI=10.1159
2443243,-
2443931,-
2444242,europepmc.org
2444616,academic.oup.com
2444704,-
2446632,www.sciencedirect.com
2450203,jpet.aspetjournals.org
2452471,www.karger.com?DOI=10.1159
2453577,www.jimmunol.org
2453744,ovidsp.ovid.com
2456096,www.sciencedirect.com
2457642,www.jlr.org
2459308,onlinelibrary.wiley.com
2461561,www.pnas.org
2465548,www.pnas.org
2465792,-
2466833,www.jbc.org
2467589,anesthesiology.pubs.asahq.org
2467977,jpet.aspetjournals.org
2469483,www.sciencedirect.com
2469524,www.sciencedirect.com
2469657,onlinelibrary.wiley.com
2470133,onlinelibrary.wiley.com
2471291,-
2475160,-
2475579,jgp.rupress.org
2476239,www.cell.com
2476626,ovidsp.ovid.com
2478994,onlinelibrary.wiley.com
2479825,mcb.asm.org
2481033,jpet.aspetjournals.org
2481446,portlandpress.com
2482456,www.karger.com?DOI=10.1159
2484931,journals.sagepub.com
2485933,-
2486535,-
2491749,cancerres.aacrjournals.org
2492344,jpet.aspetjournals.org
2492346,academic.oup.com
2493360,-
2498808,-
2498919,-
2499691,academic.oup.com
2502039,onlinelibrary.wiley.com
2502209,-
2502672,onlinelibrary.wiley.com
2503348,link.springer.com
2506486,-
2506647,-
2507295,academic.oup.com
2511255,-
2512391,doi.org
2512511,-
2519043,onlinelibrary.wiley.com
2521824,academic.oup.com
2522842,www.ncbi.nlm.nih.gov
2523196,www.physiology.org
2523301,link.springer.com
2524381,onlinelibrary.wiley.com
2526151,academic.oup.com
2527061,www.sciencedirect.com
2527074,onlinelibrary.wiley.com
2527092,-
2528593,www.jimmunol.org
2530096,www.sciencedirect.com
2530338,jpet.aspetjournals.org
2534682,-
2535874,-
2536321,academic.oup.com
2536438,-
2537681,www.sciencedirect.com
2538549,jem.rupress.org
2538766,-
2538824,www.pnas.org
2540229,jacionline.org
2540505,-
2541731,-
2542088,www.febsletters.org
2542355,academic.oup.com
2544117,onlinelibrary.wiley.com
2544582,www.jbc.org
2544592,www.jbc.org
2544729,-
2544892,www.pnas.org
2545161,onlinelibrary.wiley.com
2545191,www.sciencedirect.com
2545383,-
2545766,link.springer.com
2546049,molpharm.aspetjournals.org
2546501,www.sciencedirect.com
2546636,-
2547059,-
2547869,www.jimmunol.org
2549383,molpharm.aspetjournals.org
2549426,www.nature.com
2550053,-
2551039,www.sciencemag.org
