1281221,cacna1h,bepridil,inhibitor
1281221,cacna1h,cinnarizine,inhibitor
1281221,cacna1h,felodipine,inhibitor
1281221,cacna1h,isradipine,inhibitor
1281221,cacna1i,cinnarizine,inhibitor
1281221,cacna1s,cinnarizine,inhibitor
1281221,cacna2d2,bepridil,inhibitor
1281221,cacna2d2,felodipine,inhibitor
1281221,cacna2d2,isradipine,inhibitor
1283184,cacnb2,nilvadipine,inhibitor
1303772,hrh1,loratadine,antagonist
1303773,hrh1,loratadine,antagonist
1311390,top2a,amsacrine,inhibitor
1312851,gsr,carmustine,inhibitor
1314830,srd5a1,finasteride,inhibitor
1315825,mme,candoxatril,inhibitor
1316589,oprd1,etorphine (chembl1908334),agonist
1320313,tpo,methimazole,inhibitor
1320691,tspo,flunitrazepam,agonist
1322047,adrb2,clenbuterol,agonist
1322791,top2a,amsacrine,inhibitor
1323650,htr1a,alprenolol,antagonist
1323952,top2a,fleroxacin,inhibitor
1324557,pgr,norelgestromin,agonist
1324557,pgr,norgestimate,agonist
1329768,atp1a1,bepridil,inhibitor
1331331,top2a,podofilox,inhibitor
1332478,adrb2,ritodrine,agonist
1332684,rarg,tretinoin,agonist
1334399,atp1a1,bretylium,inhibitor
1334447,top2a,podofilox,inhibitor
1335254,rrm2,gallium nitrate,inhibitor
1336744,kcna1,methoxyflurane,inducer
1336906,vdr,dihydrotachysterol,agonist
1337082,chrna2,gallamine triethiodide,antagonist
1344580,proc,sodium tetradecyl sulfate,inhibitor
1344580,pros1,sodium tetradecyl sulfate,inhibitor
1349493,adrb2,nadolol,antagonist
1350385,tubb1,paclitaxel,inhibitor
1351412,adrb1,levobunolol,antagonist
1351412,adrb2,levobunolol,antagonist
1352660,gabra1,methyprylon,agonist
1354084,adrb1,nadolol,antagonist
1356589,cckar,ceruletide,inducer
1357064,adra2a,lofexidine,agonist
1357724,acat1,sulfasalazine,inhibitor
1358746,adra1a,bevantolol,antagonist
1359073,maoa,procarbazine,inhibitor
1359745,alox5,balsalazide disodium,inhibitor
1359777,adrb2,salmeterol,agonist
1360991,hrh1,phenindamine,antagonist
1361012,htr2a,minaprine,antagonist
1361012,htr2b,minaprine,antagonist
1361012,htr2c,minaprine,antagonist
1361946,oprm1,dezocine,agonist
1375507,ptgir,iloprost,agonist
1376313,kcnma1,miconazole,inhibitor
1376313,kcnmb1,miconazole,inhibitor
1376313,kcnmb2,miconazole,inhibitor
1376313,kcnmb3,miconazole,inhibitor
1376313,kcnmb4,miconazole,inhibitor
1376313,kcnn1,miconazole,inhibitor
1376313,kcnn2,miconazole,inhibitor
1376313,kcnn3,miconazole,inhibitor
1376313,kcnn4,miconazole,inhibitor
1378042,il3,amlexanox,antagonist
1382157,ace,cilazapril,inhibitor
1382161,ace,cilazapril,inhibitor
1386491,mme,candoxatril,inhibitor
1391956,f10,nonacog alfa,activator
1394620,gsr,carmustine,inhibitor
1397053,htr3a,dolasetron,antagonist
1397064,sult1e1,cyclizine,inhibitor
1400062,alox5,diethylcarbamazine,inhibitor
1407010,htr1d,ergotamine,agonist
1411635,tuba4a,podofilox,inhibitor
1424804,csf2rb,sargramostim,agonist
1426023,chrm1,oxyphencyclimine,antagonist
1426023,chrm1,procyclidine,antagonist
1426023,chrm2,oxyphencyclimine,antagonist
1426023,chrm2,procyclidine,antagonist
1426023,chrm3,oxyphencyclimine,antagonist
1426023,chrm3,procyclidine,antagonist
1426023,chrm4,procyclidine,antagonist
1438284,bche,edrophonium,inhibitor
1438304,slc18a2,deserpidine,inhibitor
1438304,slc18a2,reserpine,inhibitor
1460006,ca1,ethinamate,inhibitor
1460006,ca1,methocarbamol,inhibitor
1460006,ca2,ethinamate,inhibitor
1468487,htr1a,penbutolol,antagonist
1475066,ache,tubocurarine,inhibitor
1486803,oxt,oxytocin,binder
1493594,lpl,tyloxapol,inhibitor
1511344,bche,isoflurophate,inhibitor
1526623,ar,ketoconazole,binder
1532675,drd2,amphetamine,binder
1536695,ace2,lisinopril,inhibitor
1543672,sqle,terbinafine,inhibitor
1549935,drd2,droperidol,antagonist
1585214,gabra1,ethchlorvynol,positive allosteric modulator
1588924,ache,ambenonium,inhibitor
1590750,adh1b,fomepizole,inhibitor
1594557,gaa,acarbose,inhibitor
1599956,map2,estramustine,antagonist
1600046,htr3a,cisapride,agonist
1601843,kcnj1,minoxidil,inducer
1606351,drd1,ergoloid mesylates,agonist
1606351,drd1,ergoloid mesylates,antagonist
1606351,htr1a,ergoloid mesylates,antagonist
1611705,tnf,inamrinone,inhibitor
1620654,cckar,ceruletide,inducer
1646056,hrh2,famotidine,antagonist
1646718,pah,droxidopa,inhibitor
1646718,pah,norepinephrine,inhibitor
1646776,htr1d,ergotamine,agonist
1647395,map1a,estramustine,antagonist
1647395,map2,estramustine,antagonist
1651852,tspo,flunitrazepam,agonist
1653123,scn5a,encainide,inhibitor
1653644,scn5a,aprindine,inhibitor
1654268,adra2c,norepinephrine,agonist
1654566,trim13,dihydromorphine,agonist
1656846,oprd1,carfentanil,agonist
1656846,oprk1,carfentanil,agonist
1656846,oprm1,carfentanil,agonist
1660104,scn5a,aprindine,inhibitor
1662173,atp1a1,bretylium,inhibitor
1663395,tpo,methimazole,inhibitor
1664802,gabra1,ergoloid mesylates,agonist
1665782,oprd1,etorphine (chembl1908334),agonist
1666366,adra2b,guanabenz,binder
1666931,adrb2,bopindolol,partial agonist
1666931,adrb2,pindolol,partial agonist
1666997,htr1a,amoxapine,antagonist
1666997,htr1b,amoxapine,antagonist
1666997,htr3a,amoxapine,antagonist
1667290,atp1a1,bretylium,inhibitor
1667613,kcnk3,doxapram,inhibitor
1667613,kcnk9,doxapram,inhibitor
1674528,drd2,flupentixol,antagonist
1676991,adra2b,apraclonidine,agonist
1678274,adrb2,bopindolol,partial agonist
1678274,adrb2,pindolol,partial agonist
1678430,hrh1,diphenylpyraline,antagonist
1678728,htr1a,lisuride,agonist
1680053,hrh1,brompheniramine,antagonist
1680053,hrh1,dexbrompheniramine,antagonist
1680715,adra1a,methoxamine,agonist
1680855,ptgs1,salsalate,inhibitor
1682484,adrb2,procaterol,agonist
1683559,drd2,domperidone,antagonist
1683559,drd2,ropinirole,agonist
1684063,adrb2,procaterol,agonist
1685013,adrb2,clenbuterol,agonist
1686208,hrh1,chlorpheniramine polistirex,antagonist
1686618,hrh1,phenindamine,antagonist
1687398,adrb1,bopindolol,partial agonist
1687398,adrb1,pindolol,partial agonist
1687398,adrb2,bopindolol,partial agonist
1687398,adrb2,pindolol,partial agonist
1691468,htr3a,tubocurarine,antagonist
1692236,ache,isoflurophate,inhibitor
1694685,vdac1,aluminium glycinate,inhibitor
1694685,vdac2,aluminium glycinate,inhibitor
1694685,vdac3,aluminium glycinate,inhibitor
1696149,cacng1,fluspirilene,inhibitor
1701989,il3,amlexanox,antagonist
1705137,maoa,moclobemide,inhibitor
1705633,ren,enalkiren,inhibitor
1708834,fgf4,pentosan polysulfate sodium,inhibitor
1712335,adrb1,carvedilol,antagonist
1712335,adrb2,carvedilol,antagonist
1718682,adrb2,formoterol,agonist
1722672,cryz,dicumarol,inhibitor
1722692,adrb1,phenylpropanolamine,agonist
1730056,rpl3,omacetaxine mepesuccinate,antagonist
1730582,odc1,eflornithine,antagonist
1730582,odc1,eflornithine,blocker
1730767,tnfaip6,hyaluronic acid,binder
1731757,ckb,creatine,ligand
1731757,ckm,creatine,ligand
1731757,ckmt1a,creatine,ligand
1731757,ckmt2,creatine,ligand
1732532,cckbr,pentagastrin,agonist
1738111,htr1b,methysergide,binder
1744096,mtr,hydroxocobalamin,cofactor
1748153,chrna2,pipecuronium,antagonist
1776688,bche,isoflurophate,inhibitor
1783326,htr1a,lisuride,agonist
1794016,maob,pargyline,inhibitor
1818332,tuba1a,vinblastine,adduct
1818332,tubb,vinblastine,adduct
1818332,tubd1,vinblastine,adduct
1818332,tube1,vinblastine,adduct
1818332,tubg1,vinblastine,adduct
1822319,drd1,zuclopenthixol,antagonist
1822319,drd2,zuclopenthixol,antagonist
1822319,drd5,zuclopenthixol,antagonist
1830521,gnrhr,nafarelin,agonist
1830521,gnrhr2,nafarelin,agonist
1830565,drd1,chlorprothixene,antagonist
1830565,drd2,chlorprothixene,antagonist
1830565,drd3,chlorprothixene,antagonist
1838579,htr1a,methysergide,agonist
1843561,hrh2,nizatidine,antagonist
1845848,top2a,podofilox,inhibitor
1847384,tspo,flunitrazepam,agonist
1852778,gucy1a2,nitric oxide,inducer
1860838,plcl1,quinacrine,inhibitor
1863523,chrm1,diphenidol,antagonist
1863523,chrm2,diphenidol,antagonist
1863523,chrm3,diphenidol,antagonist
1868500,abca1,probucol,inhibitor
1885257,pde4a,enprofylline,inhibitor
1886988,alox5,diethylcarbamazine,inhibitor
1901209,ca2,hydrochlorothiazide,inhibitor
1901209,ca2,methyclothiazide,inhibitor
1908244,map2,estramustine,antagonist
1912125,hrh1,diphenylpyraline,antagonist
1944305,hsd3b1,trilostane,inhibitor
1944305,hsd3b2,trilostane,inhibitor
1957124,egf,sucralfate,inducer
1957124,fgf2,sucralfate,agonist
1962798,adra2a,bethanidine,agonist
1965307,calm1,pimozide,inhibitor
1965892,rara,etretinate,agonist
1966571,adra1a,amoxapine,antagonist
1966571,drd2,amoxapine,antagonist
1966571,gabra1,amoxapine,binder
1968366,adrb2,procaterol,agonist
1969947,htr2a,cisapride,agonist
1970337,egf,sucralfate,inducer
1970337,fgf2,sucralfate,agonist
1970615,hrh1,brompheniramine,antagonist
1970615,hrh1,dexbrompheniramine,antagonist
1973034,th,l-phenylalanine,binder
1976401,adrb2,ritodrine,agonist
1977506,hrh1,loratadine,antagonist
1978244,adra1a,methoxamine,agonist
1979424,adra2b,norepinephrine,agonist
1979630,adrb2,bopindolol,partial agonist
1979630,adrb2,pindolol,partial agonist
1979798,hrh1,pyrilamine,antagonist
1980236,adra2a,norepinephrine,agonist
1980236,adra2b,norepinephrine,agonist
1980236,adra2c,norepinephrine,agonist
1982265,slc6a3,methylenedioxymethamphetamine,negative modulator
1982265,slc6a3,para-methoxyamphetamine,inhibitor
1983158,hrh1,cyclizine,antagonist
1986546,f12,ethanolamine oleate,activator
2004037,nr3c1,loteprednol,agonist
2011412,esr1,estriol,agonist
2011412,esr1,estrone,agonist
2011412,esr1,estropipate,agonist
2011412,esr1,tamoxifen,agonist
2011412,esr1,tamoxifen,antagonist
2011412,esr2,estropipate,agonist
2011412,esr2,tamoxifen,agonist
2011412,esr2,tamoxifen,antagonist
2011590,tubb,podofilox,inhibitor
2027917,chrm1,procyclidine,antagonist
2027917,chrm2,procyclidine,antagonist
2067140,hrh2,famotidine,antagonist
2087492,cckar,ceruletide,inducer
2108722,fshr,human fsh,agonist
2108722,fshr,urofollitropin,agonist
2113031,nqo1,dicumarol,inhibitor
2114832,tyr,azelaic acid,inhibitor
2120386,slc6a2,mazindol,inhibitor
2120879,calm1,pimozide,inhibitor
2125244,map2,estramustine,antagonist
2137975,gnrhr,nafarelin,agonist
2137975,gnrhr2,nafarelin,agonist
2140979,gnrhr,nafarelin,agonist
2140979,gnrhr2,nafarelin,agonist
2144185,atp1a1,almitrine,binder
2148481,atp1a1,bepridil,inhibitor
2148726,adrb1,bopindolol,partial agonist
2148726,adrb1,pindolol,partial agonist
2151003,gnrhr,nafarelin,agonist
2151003,gnrhr2,nafarelin,agonist
2154737,htr2a,amperozide,antagonist
2156274,mc2r,cosyntropin,antagonist
2157221,kcnj1,bethanidine,inhibitor
2165421,atp1a1,almitrine,binder
2167458,scn10a,procaine,inhibitor
2175153,esr1,desogestrel,agonist
2175153,esr1,norgestimate,agonist
2182794,kdr,ramucirumab,antagonist
2189902,adrb1,penbutolol,antagonist
2189902,adrb1,penbutolol,partial agonist
2189902,adrb2,penbutolol,antagonist
2189902,adrb2,penbutolol,partial agonist
2207500,atp1a1,bepridil,inhibitor
2226440,pah,droxidopa,inhibitor
2226440,pah,norepinephrine,inhibitor
2226620,ca2,hydrochlorothiazide,inhibitor
2226620,ca2,hydroflumethiazide,inhibitor
2226620,ca2,methyclothiazide,inhibitor
2236897,chrm1,ethopropazine,antagonist
2236897,chrm2,ethopropazine,antagonist
2248058,maoa,isocarboxazid,inhibitor
2248058,maob,isocarboxazid,inhibitor
2253700,chrm1,procyclidine,antagonist
2253700,chrm2,procyclidine,antagonist
2253700,chrm4,procyclidine,antagonist
2262902,pde4a,enprofylline,inhibitor
2268554,hsd3b1,trilostane,inhibitor
2268554,hsd3b2,trilostane,inhibitor
2277128,ptgs2,tiaprofenic acid,inhibitor
2307235,esr1,chlorotrianisene,agonist
2326286,esr1,danazol,agonist
2331571,chrna1,agmatine,antagonist
2351672,tnnc1,bepridil,other
2361169,bche,isoflurophate,inhibitor
2378927,drd2,pimozide,antagonist
2386110,nr3c1,flunisolide,agonist
2386110,nr3c1,rimexolone,agonist
2386945,calm1,pimozide,inhibitor
2394753,ckmt1a,creatine,ligand
2404115,ar,danazol,agonist
2404115,gnrhr,danazol,negative modulator
2404115,gnrhr2,danazol,negative modulator
2404115,pgr,danazol,agonist
2424118,vkorc1,dicumarol,inhibitor
2433905,ada,pentostatin,inhibitor
2439825,adrb2,alprenolol,antagonist
2442519,calm1,felodipine,other
2443243,dnmt1,azacitidine,inhibitor
2446632,adrb2,penbutolol,antagonist
2446632,adrb2,penbutolol,partial agonist
2456096,ptgir,iloprost,agonist
2459308,gabra1,methoxyflurane,agonist
2461561,pde4a,iloprost,inducer
2461561,pde4b,iloprost,inducer
2461561,pde4c,iloprost,inducer
2461561,pde4d,iloprost,inducer
2466833,vcan,hyaluronic acid,binder
2469483,vdac1,aluminium glycinate,inhibitor
2469483,vdac2,aluminium glycinate,inhibitor
2469483,vdac3,aluminium glycinate,inhibitor
2469524,vcan,hyaluronic acid,binder
2471291,oprm1,levomethadyl acetate,agonist
2476626,scn5a,indecainide,inhibitor
2481033,bche,echothiophate,inhibitor
2484931,f2,menadione,activator
2486535,ar,danazol,agonist
2502209,plat,aminocaproic acid,antagonist
2502672,gss,acetylcysteine,stimulator
2521824,ar,fluoxymesterone,agonist
2523301,hrh1,azatadine,antagonist
2527061,atp1a1,almitrine,binder
2527092,drd2,droperidol,antagonist
2530096,htr2a,minaprine,antagonist
2538766,grin2a,tenocyclidine,antagonist
2538766,grin2b,tenocyclidine,antagonist
2538766,grin2c,tenocyclidine,antagonist
2538766,grin2d,tenocyclidine,antagonist
2538766,grin3a,tenocyclidine,antagonist
2538766,grin3b,tenocyclidine,antagonist
2541731,kcnma1,diazoxide,other
2544117,adrb2,formoterol,agonist
2544592,fcgr1a,photofrin,antagonist
2545161,cacna1g,methsuximide,inhibitor
2545383,adra2a,bethanidine,agonist
2546049,adra1b,methoxamine,agonist
2551803,plcl1,quinacrine,inhibitor
2554095,pdk1,dichloroacetic acid,inhibitor
2567267,hrh2,nizatidine,antagonist
2567596,hrh1,pheniramine,antagonist
2568212,hrh1,azatadine,antagonist
2568629,adrb1,bevantolol,antagonist
2569356,hrh1,terfenadine,antagonist
2570451,gabra2,flunitrazepam,potentiator
2571203,il2rb,daclizumab,antibody
2571484,dpep1,cilastatin,inhibitor
2573104,drd1,perphenazine,antagonist
2573104,drd2,perphenazine,antagonist
2573502,adh1b,fomepizole,inhibitor
2575762,adrb1,carvedilol,antagonist
2576228,drd2,mianserin,antagonist
2577144,adrb1,carvedilol,antagonist
2580269,kcnma1,procaine,binder
2583270,rpl3,omacetaxine mepesuccinate,antagonist
2586634,chrm1,minaprine,agonist
2587420,cckar,ceruletide,inducer
2611529,mme,candoxatrilat,inhibitor
2632448,akr1b1,sulindac,inhibitor
2647626,il2rb,daclizumab,antibody
2653642,sst,cysteamine,binder
2665179,tph1,sapropterin,cofactor
2679799,map2,estramustine,antagonist
2688391,scn5a,indecainide,inhibitor
2706010,vkorc1,phenprocoumon,inhibitor
2723642,tspo,flunitrazepam,agonist
2742004,gpx1,glutathione,cofactor
2758221,htr2a,ergotamine,agonist
2786749,il2ra,denileukin diftitox,binder
2789998,adh1a,fomepizole,inhibitor
2791613,chrm1,mepenzolate,antagonist
2791613,chrm3,mepenzolate,antagonist
2826993,atp1a1,acetyldigitoxin,inhibitor
2828119,adrb1,alprenolol,antagonist
2828423,trim13,dihydromorphine,agonist
2828423,trim13,etorphine (chembl1908334),agonist
2833901,calm1,felodipine,other
2835038,top1,sodium stibogluconate,inhibitor
2835832,trim13,dihydromorphine,agonist
2845216,gabra1,methoxyflurane,agonist
2847647,top2a,ofloxacin,inhibitor
2849655,grin3a,ethopropazine,antagonist
2850060,gabra1,secobarbital,potentiator
2855368,trim13,dihydromorphine,agonist
2857046,gabra1,fludiazepam,potentiator
2857046,gabra2,fludiazepam,potentiator
2857046,gabra3,fludiazepam,potentiator
2857046,gabra5,fludiazepam,potentiator
2857046,gabrb1,fludiazepam,potentiator
2857046,gabrb2,fludiazepam,potentiator
2857046,gabrb3,fludiazepam,potentiator
2857046,gabrd,fludiazepam,potentiator
2857046,gabre,fludiazepam,potentiator
2857046,gabrg1,fludiazepam,potentiator
2857046,gabrg2,fludiazepam,potentiator
2857046,gabrg3,fludiazepam,potentiator
2857046,gabrp,fludiazepam,potentiator
2857046,gabrr1,fludiazepam,potentiator
2857046,gabrr2,fludiazepam,potentiator
2857046,gabrr3,fludiazepam,potentiator
2857116,adrb1,practolol,antagonist
2857786,ache,ambenonium,inhibitor
2858133,hrh2,nizatidine,antagonist
2858236,adrb1,bevantolol,antagonist
2859531,adrb2,alprenolol,antagonist
2866055,hrh1,cinnarizine,antagonist
2867566,gabra1,halazepam,potentiator
2867566,gabra2,halazepam,potentiator
2867566,gabra3,halazepam,potentiator
2867566,gabra5,halazepam,potentiator
2867566,gabrb1,halazepam,potentiator
2867566,gabrb2,halazepam,potentiator
2867566,gabrb3,halazepam,potentiator
2867566,gabrd,halazepam,potentiator
2867566,gabre,halazepam,potentiator
2867566,gabrg1,halazepam,potentiator
2867566,gabrg2,halazepam,potentiator
2867566,gabrg3,halazepam,potentiator
2867566,gabrp,halazepam,potentiator
2867566,gabrr1,halazepam,potentiator
2867566,gabrr2,halazepam,potentiator
2867566,gabrr3,halazepam,potentiator
2868542,adra2a,xylometazoline,agonist
2869188,adra1a,ergoloid mesylates,antagonist
2869188,adra2a,ergoloid mesylates,antagonist
2869188,drd1,ergoloid mesylates,agonist
2869188,drd1,ergoloid mesylates,antagonist
2869188,drd2,ergoloid mesylates,agonist
2869188,drd2,ergoloid mesylates,antagonist
2869188,htr1a,ergoloid mesylates,antagonist
2870555,adrb2,metaproterenol sulfate,agonist
2870716,adra1a,levomepromazine,antagonist
2870716,adra1b,levomepromazine,antagonist
2870716,adra1d,levomepromazine,antagonist
2870716,adra2a,levomepromazine,antagonist
2870716,adra2b,levomepromazine,antagonist
2870716,adra2c,levomepromazine,antagonist
2870716,chrm1,levomepromazine,antagonist
2870716,chrm2,levomepromazine,antagonist
2870716,chrm3,levomepromazine,antagonist
2870716,chrm4,levomepromazine,antagonist
2870716,chrm5,levomepromazine,antagonist
2870716,drd2,levomepromazine,antagonist
2871581,htr2a,methylenedioxymethamphetamine,agonist
2871581,htr2b,methylenedioxymethamphetamine,agonist
2871581,htr2c,methylenedioxymethamphetamine,agonist
2871724,gabra1,phenobarbital,potentiator
2871880,adrb1,oxprenolol,antagonist
2871880,adrb1,practolol,antagonist
2871880,adrb2,alprenolol,antagonist
2874214,hrh2,betazole,agonist
2874815,gabra1,ketazolam,potentiator
2874815,gabrb1,ketazolam,potentiator
2875894,drd2,pipotiazine,antagonist
2876128,adrb2,metipranolol,antagonist
2877081,hrh2,nizatidine,antagonist
2879489,hrh1,terfenadine,antagonist
2879901,nr3c1,prednicarbate,agonist
2881994,adra1a,phenylpropanolamine,agonist
2881994,adrb1,phenylpropanolamine,agonist
2881994,adrb2,phenylpropanolamine,agonist
2882965,alox5,aminosalicylic acid,inhibitor
2882965,alox5,mesalamine,inhibitor
2882965,alox5,sulfasalazine,inhibitor
2885243,calm1,perphenazine,inhibitor
2885244,adrb1,metipranolol,antagonist
2885244,adrb2,metipranolol,antagonist
2886214,hrh1,tesmilifene,antagonist
2886642,hrh2,betazole,agonist
2887435,htr1a,lisuride,agonist
2888789,adrb1,bevantolol,antagonist
2889803,gabra1,estazolam,potentiator
2889803,gabra2,estazolam,potentiator
2889803,gabra3,estazolam,potentiator
2889803,gabra5,estazolam,potentiator
2889803,gabrb1,estazolam,potentiator
2889803,gabrb2,estazolam,potentiator
2889803,gabrb3,estazolam,potentiator
2889803,gabrd,estazolam,potentiator
2889803,gabre,estazolam,potentiator
2889803,gabrg1,estazolam,potentiator
2889803,gabrg2,estazolam,potentiator
2889803,gabrg3,estazolam,potentiator
2889803,gabrp,estazolam,potentiator
2889803,gabrr1,estazolam,potentiator
2889803,gabrr2,estazolam,potentiator
2889803,gabrr3,estazolam,potentiator
2891463,adrb1,levobunolol,antagonist
2891463,adrb2,levobunolol,antagonist
2891550,htr2a,chlorprothixene,antagonist
2892106,gabra1,quazepam,potentiator
2892106,gabra2,quazepam,potentiator
2892106,gabra3,quazepam,potentiator
2892106,gabra5,quazepam,potentiator
2892106,gabrb1,quazepam,potentiator
2892106,gabrb3,quazepam,potentiator
2892106,gabrd,quazepam,potentiator
2892106,gabre,quazepam,potentiator
2892106,gabrg1,quazepam,potentiator
2892106,gabrg2,quazepam,potentiator
2892106,gabrg3,quazepam,potentiator
2892106,gabrp,quazepam,potentiator
2892106,gabrr1,quazepam,potentiator
2892106,gabrr2,quazepam,potentiator
2892106,gabrr3,quazepam,potentiator
2892392,hrh2,betazole,agonist
2892659,hrh1,astemizole,antagonist
2892662,adrb1,levobunolol,antagonist
2892662,adrb2,levobunolol,antagonist
2895037,adrb1,metipranolol,antagonist
2895037,adrb2,metipranolol,antagonist
2895614,npr1,erythrityl tetranitrate,agonist
2895808,hrh2,nizatidine,antagonist
2897449,adra1a,ergonovine,agonist
2899826,chrm1,levomepromazine,antagonist
2899826,chrm2,levomepromazine,antagonist
2899826,chrm3,levomepromazine,antagonist
2899826,chrm4,levomepromazine,antagonist
2899826,chrm5,levomepromazine,antagonist
2899826,hrh1,levomepromazine,antagonist
2899826,hrh1,promazine,antagonist
2901134,sst,cysteamine,binder
2901958,adrb1,pirbuterol,agonist
2904117,chrm1,ethopropazine,antagonist
2904117,chrm2,ethopropazine,antagonist
2905706,hrh1,benzquinamide,antagonist
2905706,hrh1,chlophedianol,antagonist
2906155,gabra1,secobarbital,potentiator
2907348,adrb1,bopindolol,partial agonist
2907348,adrb1,pindolol,partial agonist
2913485,ache,decamethonium,inhibitor
2922761,f2,menadione,activator
2933041,atp1a1,bepridil,inhibitor
2933041,calm1,bepridil,binder
2933041,calm1,felodipine,other
2933041,calm1,nifedipine,inhibitor
2933041,pde1a,bepridil,inhibitor
2933041,pde1a,felodipine,inhibitor
2933041,pde1b,bepridil,inhibitor
2933041,pde1b,felodipine,inhibitor
2938592,atp1a1,bepridil,inhibitor
2943980,drd2,alizapride,antagonist
2945972,hsd3b1,androstenedione,positive allosteric modulator
2962844,si,acarbose,inhibitor
2963038,tyr,azelaic acid,inhibitor
2964559,calm1,bepridil,binder
2964559,calm1,felodipine,other
2975224,htr2a,minaprine,antagonist
2975224,htr2b,minaprine,antagonist
2975224,htr2c,minaprine,antagonist
2982481,nr3c1,megestrol acetate,agonist
2982481,pgr,megestrol acetate,agonist
2985086,trim13,dihydromorphine,agonist
2985405,gabbr1,progabide,agonist
2985405,gabra1,progabide,agonist
2988814,adra1b,methoxamine,agonist
2997628,adora1,dyphylline,antagonist
2997628,adora2a,dyphylline,antagonist
3002801,pde4a,enprofylline,inhibitor
3004220,gnrhr,danazol,negative modulator
3004220,gnrhr2,danazol,negative modulator
3004501,alox5,diethylcarbamazine,inhibitor
3004700,cckbr,pentagastrin,agonist
3004987,calcr,calcitonin salmon recombinant,agonist
3006661,gabra1,secobarbital,potentiator
3013935,f2,thrombomodulin alfa,inhibitor
3015015,top2a,fleroxacin,inhibitor
3017690,gabra1,quazepam,potentiator
3017690,gabra2,quazepam,potentiator
3017690,gabra3,quazepam,potentiator
3017690,gabra5,quazepam,potentiator
3017690,gabrb1,quazepam,potentiator
3017690,gabrb3,quazepam,potentiator
3017690,gabrd,quazepam,potentiator
3017690,gabre,quazepam,potentiator
3017690,gabrg1,quazepam,potentiator
3017690,gabrg2,quazepam,potentiator
3017690,gabrg3,quazepam,potentiator
3017690,gabrp,quazepam,potentiator
3017690,gabrr1,quazepam,potentiator
3017690,gabrr2,quazepam,potentiator
