10193663,g1117,d1976,sin_interaccion
10193663,g1118,d1976,sin_interaccion
10193776,g1060,d461,inhibitor
10193776,g818,d461,sin_interaccion
10193776,g2266,d461,sin_interaccion
10195585,g8,d122,sin_interaccion
10195585,g8,d3234,sin_interaccion
10195585,g8,d3251,sin_interaccion
10195585,g8,d3504,sin_interaccion
10196703,g1475,d2146,sin_interaccion
10196703,g1475,d2716,sin_interaccion
10197775,g2276,d2738,sin_interaccion
10197775,g2276,d3166,cofactor
10197775,g2276,d3459,sin_interaccion
10197775,g875,d3166,sin_interaccion
10197775,g1170,d3166,sin_interaccion
10197775,g1564,d3166,sin_interaccion
10198642,g1806,d228,sin_interaccion
10198642,g1806,d1891,sin_interaccion
10198642,g1806,d2318,agonist
10198642,g1806,d2490,sin_interaccion
10198642,g1806,d3147,sin_interaccion
10198642,g1806,d3417,sin_interaccion
10198642,g730,d2318,sin_interaccion
10198642,g1601,d2318,sin_interaccion
10198642,g1737,d2318,sin_interaccion
10198642,g1805,d2318,sin_interaccion
10198642,g1807,d2318,sin_interaccion
10198642,g1933,d2318,sin_interaccion
10198642,g1998,d2318,sin_interaccion
10200320,g1807,d122,sin_interaccion
10200320,g1807,d2738,sin_interaccion
10200320,g1807,d3147,sin_interaccion
10202212,g1635,d1903,sin_interaccion
10202212,g1635,d1908,agonist
10202212,g517,d1908,sin_interaccion
10202212,g802,d1908,sin_interaccion
10202212,g1633,d1908,sin_interaccion
10202212,g1801,d1908,sin_interaccion
10205231,g36,d1694,inhibitor
10205231,g36,d2738,sin_interaccion
10205231,g100,d1694,sin_interaccion
10205231,g101,d1694,sin_interaccion
10206175,g8,d122,sin_interaccion
10206175,g8,d3508,inhibitor
10206649,g2296,d1891,sin_interaccion
10208491,g1475,d1771,sin_interaccion
10208491,g1475,d3334,cofactor
10208491,g350,d3334,sin_interaccion
10208491,g1479,d3334,sin_interaccion
10208549,g178,d3270,sin_interaccion
10208549,g248,d3270,sin_interaccion
10208755,g1110,d3443,sin_interaccion
10208755,g2049,d3443,sin_interaccion
10209232,g8,d285,sin_interaccion
10209232,g219,d285,sin_interaccion
10209232,g220,d285,sin_interaccion
10209232,g456,d285,sin_interaccion
10209232,g904,d285,sin_interaccion
10209232,g1116,d285,sin_interaccion
10209232,g2198,d285,sin_interaccion
10209232,g2205,d285,sin_interaccion
10209232,g2424,d285,sin_interaccion
10210906,g248,d3270,sin_interaccion
10212017,g449,d375,antagonist
10212017,g449,d2586,sin_interaccion
10212017,g449,d3443,sin_interaccion
10212017,g451,d375,antagonist
10212017,g451,d2586,sin_interaccion
10212017,g451,d3443,sin_interaccion
10212017,g1078,d375,antagonist
10212017,g1078,d2586,sin_interaccion
10212017,g1078,d3443,sin_interaccion
10222441,g656,d3568,sin_interaccion
10224140,g2115,d234,sin_interaccion
10224140,g2115,d1903,sin_interaccion
10224140,g2115,d2046,sin_interaccion
10224140,g2115,d2969,sin_interaccion
10224140,g2115,d3013,inhibitor
10224140,g2115,d3553,sin_interaccion
10224140,g487,d3013,sin_interaccion
10224140,g801,d3013,sin_interaccion
10224140,g1265,d3013,sin_interaccion
10224140,g2113,d3013,sin_interaccion
10226408,g2056,d218,sin_interaccion
10227113,g85,d1733,sin_interaccion
10227113,g85,d2643,sin_interaccion
10227113,g85,d2773,antagonist
10227113,g450,d1733,sin_interaccion
10227113,g450,d2643,sin_interaccion
10227113,g450,d2773,antagonist
10227113,g655,d1733,sin_interaccion
10227113,g655,d2643,sin_interaccion
10227113,g655,d2773,antagonist
10227113,g293,d2773,sin_interaccion
10227113,g1114,d2773,sin_interaccion
10227113,g2204,d2773,sin_interaccion
10229494,g1759,d3060,sin_interaccion
10229494,g1760,d3060,sin_interaccion
10322101,g147,d234,sin_interaccion
10322101,g147,d1702,sin_interaccion
10322101,g147,d2995,sin_interaccion
10322101,g147,d3050,sin_interaccion
10322101,g147,d3545,sin_interaccion
10322101,g147,d3554,inhibitor
10322101,g599,d3554,sin_interaccion
10322101,g658,d3554,sin_interaccion
10322101,g941,d3554,sin_interaccion
10328880,g828,d210,agonist
10328880,g828,d2988,sin_interaccion
10328880,g631,d210,sin_interaccion
10328880,g827,d210,sin_interaccion
10328880,g974,d210,sin_interaccion
10328995,g1116,d1704,sin_interaccion
10328995,g1116,d1708,agonist
10328995,g1116,d1891,sin_interaccion
10328995,g1117,d1704,sin_interaccion
10328995,g1117,d1708,agonist
10328995,g1117,d1891,sin_interaccion
10331108,g1108,d228,sin_interaccion
10331108,g1108,d2135,sin_interaccion
10331108,g1108,d2957,antagonist
10331108,g1113,d2957,sin_interaccion
10334992,g1597,d1660,other
10334992,g1597,d3479,sin_interaccion
10334992,g114,d1660,sin_interaccion
10334992,g1998,d1660,sin_interaccion
10338381,g2296,d1891,sin_interaccion
10338381,g2296,d2573,sin_interaccion
10338381,g2296,d2676,sin_interaccion
10338682,g1789,d311,sin_interaccion
10338682,g1789,d2546,sin_interaccion
10338682,g1789,d2792,inhibitor
10338682,g517,d2792,sin_interaccion
10338682,g655,d2792,sin_interaccion
10338682,g656,d2792,sin_interaccion
10338682,g831,d2792,sin_interaccion
10338682,g838,d2792,sin_interaccion
10338682,g1078,d2792,sin_interaccion
10338682,g1080,d2792,sin_interaccion
10338682,g1115,d2792,sin_interaccion
10338682,g1320,d2792,sin_interaccion
10338682,g1759,d2792,sin_interaccion
10338682,g1801,d2792,sin_interaccion
10340919,g1884,d2561,inhibitor
10340919,g1883,d2561,sin_interaccion
10353435,g1115,d1752,sin_interaccion
10353669,g282,d218,sin_interaccion
10353669,g2056,d218,sin_interaccion
10354277,g19,d83,sin_interaccion
10354277,g19,d1868,sin_interaccion
10354277,g19,d2215,sin_interaccion
10354277,g19,d2274,sin_interaccion
10354277,g19,d2772,sin_interaccion
10354277,g19,d3100,sin_interaccion
10354277,g19,d3392,blocker
10354277,g19,d3394,sin_interaccion
10354277,g19,d3495,sin_interaccion
10354277,g20,d3392,sin_interaccion
10354277,g437,d3392,sin_interaccion
10354277,g1232,d3392,sin_interaccion
10354277,g1249,d3392,sin_interaccion
10354277,g1250,d3392,sin_interaccion
10354277,g1253,d3392,sin_interaccion
10354277,g1437,d3392,sin_interaccion
10357816,g2296,d3135,sin_interaccion
10362188,g36,d218,sin_interaccion
10362188,g741,d218,sin_interaccion
10362188,g1766,d218,sin_interaccion
10362188,g2056,d218,sin_interaccion
10363282,g248,d1968,sin_interaccion
10363282,g681,d1968,sin_interaccion
10363282,g1177,d1968,sin_interaccion
10365684,g2320,d2594,inhibitor
10366506,g393,d107,antibody
10366506,g1057,d107,sin_interaccion
10366506,g2049,d107,sin_interaccion
10368402,g456,d2940,sin_interaccion
10372226,g1253,d2638,sin_interaccion
10372826,g1883,d2727,sin_interaccion
10372826,g1883,d3259,inhibitor
10372826,g1884,d2727,sin_interaccion
10372826,g1884,d3259,inhibitor
10373451,g1690,d81,sin_interaccion
10373451,g1690,d1914,inhibitor
10373451,g67,d1914,sin_interaccion
10373451,g1692,d1914,sin_interaccion
10373451,g1693,d1914,sin_interaccion
10373451,g1694,d1914,sin_interaccion
10373451,g1695,d1914,sin_interaccion
10373451,g1697,d1914,sin_interaccion
10373451,g1698,d1914,sin_interaccion
10373451,g1699,d1914,sin_interaccion
10373451,g1700,d1914,sin_interaccion
10373451,g1701,d1914,sin_interaccion
10373451,g1704,d1914,sin_interaccion
10374120,g1737,d2165,sin_interaccion
10374120,g1737,d2643,antagonist
10374120,g730,d2643,sin_interaccion
10374120,g2413,d2643,sin_interaccion
10374898,g449,d1813,sin_interaccion
10376921,g1246,d236,inhibitor
10376921,g1246,d1708,sin_interaccion
10376921,g1246,d3050,sin_interaccion
10376921,g1232,d236,sin_interaccion
10377029,g147,d234,sin_interaccion
10377029,g147,d1891,sin_interaccion
10377029,g147,d1902,sin_interaccion
10377029,g147,d2071,sin_interaccion
10377029,g147,d2738,sin_interaccion
10377029,g147,d2748,sin_interaccion
10377029,g147,d3417,sin_interaccion
10377029,g147,d3554,inhibitor
10377029,g1085,d3554,sin_interaccion
10377029,g1759,d3554,sin_interaccion
10377029,g2254,d3554,sin_interaccion
10378469,g981,d444,inhibitor
10378469,g981,d532,sin_interaccion
10378469,g981,d1781,sin_interaccion
10378469,g981,d2213,sin_interaccion
10378469,g981,d2988,sin_interaccion
10379623,g1635,d1864,sin_interaccion
10379623,g1635,d2070,sin_interaccion
10379623,g1635,d2670,sin_interaccion
10379623,g1635,d3031,agonist
10379623,g1635,d3249,sin_interaccion
10379623,g1632,d3031,sin_interaccion
10379623,g2149,d3031,sin_interaccion
10381787,g1883,d1903,sin_interaccion
10381787,g1883,d2561,inhibitor
10381787,g1884,d1903,sin_interaccion
10381787,g1884,d2561,inhibitor
10381812,g85,d2698,agonist
10381812,g86,d2698,sin_interaccion
10385241,g450,d2220,sin_interaccion
10386066,g631,d1790,sin_interaccion
10386066,g631,d3249,sin_interaccion
10386066,g631,d3334,sin_interaccion
10386066,g631,d3442,inhibitor
10386066,g62,d3442,sin_interaccion
10386066,g2069,d3442,sin_interaccion
10386066,g2366,d3442,sin_interaccion
10395731,g131,d2146,sin_interaccion
10398211,g36,d1694,inhibitor
10398211,g36,d2738,sin_interaccion
10400410,g281,d3410,sin_interaccion
10400410,g752,d3410,sin_interaccion
10400410,g831,d3410,sin_interaccion
10400410,g1079,d3410,sin_interaccion
10400410,g1766,d3410,sin_interaccion
10400410,g2058,d3410,sin_interaccion
10403429,g1564,d1714,stimulator
10403429,g1564,d2988,sin_interaccion
10403429,g787,d1714,sin_interaccion
10403635,g38,d2393,sin_interaccion
10403635,g38,d2908,sin_interaccion
10403635,g38,d2940,inhibitor
10403635,g248,d2940,sin_interaccion
10403635,g456,d2940,sin_interaccion
10405518,g2296,d248,sin_interaccion
10405518,g2296,d1903,sin_interaccion
10405518,g2296,d2450,sin_interaccion
10405518,g2296,d3255,sin_interaccion
10406837,g36,d3404,sin_interaccion
10411647,g2276,d1891,sin_interaccion
10411647,g2276,d2471,sin_interaccion
10413036,g1417,d1913,sin_interaccion
10413036,g1801,d1913,sin_interaccion
10418340,g1759,d2199,sin_interaccion
10418836,g260,d1682,sin_interaccion
10418836,g260,d2019,sin_interaccion
10418836,g260,d2941,agonist
10421444,g38,d2174,inhibitor
10421444,g38,d3456,inhibitor
10421446,g38,d1820,sin_interaccion
10421446,g38,d1968,inhibitor
10421446,g248,d1968,sin_interaccion
10422790,g1232,d236,sin_interaccion
10430100,g2366,d1994,sin_interaccion
10430100,g2366,d3077,inhibitor
10432475,g1108,d2135,sin_interaccion
10432475,g1108,d2274,sin_interaccion
10432475,g1108,d2869,sin_interaccion
10432475,g1108,d2957,antagonist
10432475,g1108,d3100,sin_interaccion
10432475,g1109,d2957,sin_interaccion
10433496,g91,d123,antagonist
10433496,g91,d1891,sin_interaccion
10433496,g91,d2398,sin_interaccion
10433496,g91,d2689,antagonist
10433496,g91,d2957,sin_interaccion
10433496,g92,d123,sin_interaccion
10433496,g92,d1891,sin_interaccion
10433496,g92,d2398,sin_interaccion
10433496,g92,d2689,antagonist
10433496,g92,d2957,sin_interaccion
10433496,g82,d123,sin_interaccion
10433496,g82,d2689,sin_interaccion
10433700,g38,d1820,sin_interaccion
10433700,g38,d1891,sin_interaccion
10433700,g38,d1905,sin_interaccion
10433700,g38,d1968,inhibitor
10435400,g1108,d2957,antagonist
10439935,g487,d122,sin_interaccion
10439935,g487,d2000,inhibitor
10439935,g487,d2398,sin_interaccion
10439935,g487,d2471,sin_interaccion
10439935,g487,d3145,sin_interaccion
10439935,g487,d3395,sin_interaccion
10439935,g618,d2000,sin_interaccion
10439935,g941,d2000,sin_interaccion
10439935,g2149,d2000,sin_interaccion
10439935,g2276,d2000,sin_interaccion
10443547,g656,d122,sin_interaccion
10443547,g656,d136,agonist
10444166,g1792,d1712,inducer
10444166,g1792,d1790,sin_interaccion
10444166,g10,d1712,sin_interaccion
10444479,g2296,d1903,sin_interaccion
10444479,g2296,d2341,inhibitor
10444479,g1695,d2341,sin_interaccion
10444479,g1700,d2341,sin_interaccion
10445375,g1113,d1842,antagonist
10445375,g1113,d3402,sin_interaccion
10445375,g1115,d1842,sin_interaccion
10446316,g656,d122,sin_interaccion
10446316,g656,d228,sin_interaccion
10446316,g656,d464,sin_interaccion
10446316,g656,d1927,sin_interaccion
10446316,g656,d2738,sin_interaccion
10446316,g656,d3145,agonist
10446316,g2431,d3145,sin_interaccion
10446934,g36,d1694,inhibitor
10446934,g36,d2738,sin_interaccion
10446934,g100,d1694,sin_interaccion
10446934,g1578,d1694,sin_interaccion
10450786,g1883,d234,sin_interaccion
10450786,g1883,d1891,sin_interaccion
10450786,g1883,d1903,sin_interaccion
10450786,g1883,d2508,inhibitor
10450786,g1883,d2561,sin_interaccion
10450786,g1883,d2727,sin_interaccion
10450786,g1883,d2738,sin_interaccion
10450786,g1883,d2969,sin_interaccion
10450786,g1883,d3311,sin_interaccion
10450786,g1884,d234,sin_interaccion
10450786,g1884,d1891,sin_interaccion
10450786,g1884,d1903,sin_interaccion
10450786,g1884,d2508,inhibitor
10450786,g1884,d2561,sin_interaccion
10450786,g1884,d2727,sin_interaccion
10450786,g1884,d2738,sin_interaccion
10450786,g1884,d2969,sin_interaccion
10450786,g1884,d3311,sin_interaccion
10450786,g562,d2508,sin_interaccion
10450786,g1170,d2508,sin_interaccion
10450786,g1181,d2508,sin_interaccion
10450786,g1578,d2508,sin_interaccion
10450786,g2296,d2508,sin_interaccion
10451375,g2311,d168,sin_interaccion
10451375,g2311,d3309,sin_interaccion
10451911,g1078,d2651,sin_interaccion
10451911,g1079,d2651,sin_interaccion
10451911,g1108,d2651,sin_interaccion
10451911,g1801,d2651,sin_interaccion
10452868,g1883,d60,sin_interaccion
10452868,g1883,d172,sin_interaccion
10452868,g1883,d1708,sin_interaccion
10452868,g1883,d1903,sin_interaccion
10452868,g1883,d2806,sin_interaccion
10452868,g1883,d3135,sin_interaccion
10452868,g1883,d3163,inhibitor
10452868,g1884,d60,sin_interaccion
10452868,g1884,d172,sin_interaccion
10452868,g1884,d1708,sin_interaccion
10452868,g1884,d1903,sin_interaccion
10452868,g1884,d2806,sin_interaccion
10452868,g1884,d3135,sin_interaccion
10452868,g1884,d3163,inhibitor
10452868,g353,d3163,sin_interaccion
10452868,g1169,d3163,sin_interaccion
10452868,g1170,d3163,sin_interaccion
10452868,g1172,d3163,sin_interaccion
10452868,g1759,d3163,sin_interaccion
10452868,g2048,d3163,sin_interaccion
10452868,g2296,d3163,sin_interaccion
10454501,g1805,d1724,agonist
10455193,g1249,d1891,sin_interaccion
10455193,g1249,d2215,sin_interaccion
10455193,g1249,d3024,sin_interaccion
10455193,g1249,d3394,inhibitor
10455193,g19,d3394,sin_interaccion
10455193,g1253,d3394,sin_interaccion
10455193,g1644,d3394,sin_interaccion
10455193,g1646,d3394,sin_interaccion
10455274,g1110,d2022,sin_interaccion
10455282,g1113,d228,sin_interaccion
10455282,g1113,d1754,sin_interaccion
10455282,g1113,d1891,sin_interaccion
10455282,g1113,d2621,antagonist
10455282,g1113,d2738,sin_interaccion
10455282,g1113,d2741,sin_interaccion
10455282,g1113,d2850,sin_interaccion
10455282,g1108,d2621,sin_interaccion
10455282,g1109,d2621,sin_interaccion
10455282,g1110,d2621,sin_interaccion
10455282,g1111,d2621,sin_interaccion
10455282,g1112,d2621,sin_interaccion
10455282,g1116,d2621,sin_interaccion
10455282,g1117,d2621,sin_interaccion
10459139,g1931,d71,agonist
10459139,g1931,d408,sin_interaccion
10459139,g1931,d2071,agonist
10459139,g1931,d3297,sin_interaccion
10459139,g1931,d3417,sin_interaccion
10459139,g1932,d71,sin_interaccion
10459139,g1933,d71,sin_interaccion
10459139,g1938,d71,sin_interaccion
10459139,g2412,d71,sin_interaccion
10459139,g1932,d2071,sin_interaccion
10459139,g1933,d2071,sin_interaccion
10459139,g1938,d2071,sin_interaccion
10459139,g2412,d2071,sin_interaccion
10459292,g87,d2698,sin_interaccion
10459292,g830,d2698,sin_interaccion
10459292,g837,d2698,sin_interaccion
10459292,g2356,d2698,sin_interaccion
10463324,g1109,d122,sin_interaccion
10463324,g1109,d3135,sin_interaccion
10463324,g1109,d3562,agonist
10463324,g1110,d122,sin_interaccion
10463324,g1110,d3135,sin_interaccion
10463324,g1110,d3562,agonist
10463324,g1111,d3562,sin_interaccion
10463324,g1113,d3562,sin_interaccion
10471277,g92,d123,sin_interaccion
10471277,g92,d2842,sin_interaccion
10475242,g1807,d3147,agonist
10475242,g1807,d3417,sin_interaccion
10475242,g1805,d3147,sin_interaccion
10475242,g1806,d3147,sin_interaccion
10480573,g682,d2772,sin_interaccion
10482907,g2366,d3077,inhibitor
10482907,g2366,d3249,sin_interaccion
10482907,g2366,d3334,sin_interaccion
10485483,g1884,d457,sin_interaccion
10485483,g1884,d1903,sin_interaccion
10485483,g1884,d3259,inhibitor
10485483,g681,d3259,sin_interaccion
10485483,g1578,d3259,sin_interaccion
10485483,g1759,d3259,sin_interaccion
10485483,g1883,d3259,sin_interaccion
10487207,g456,d122,sin_interaccion
10487207,g456,d1993,sin_interaccion
10487207,g456,d2599,sin_interaccion
10487207,g456,d2738,sin_interaccion
10487207,g456,d2947,sin_interaccion
10487207,g456,d3354,antagonist
10487207,g953,d122,sin_interaccion
10487207,g953,d1993,sin_interaccion
10487207,g953,d2599,sin_interaccion
10487207,g953,d2738,sin_interaccion
10487207,g953,d2947,sin_interaccion
10487207,g953,d3354,antagonist
10487207,g959,d122,sin_interaccion
10487207,g959,d1993,sin_interaccion
10487207,g959,d2599,sin_interaccion
10487207,g959,d2738,sin_interaccion
10487207,g959,d2947,sin_interaccion
10487207,g959,d3354,antagonist
10487207,g219,d3354,sin_interaccion
10487207,g220,d3354,sin_interaccion
10487207,g819,d3354,sin_interaccion
10487207,g846,d3354,sin_interaccion
10487207,g847,d3354,sin_interaccion
10487207,g904,d3354,sin_interaccion
10487207,g952,d3354,sin_interaccion
10487207,g958,d3354,sin_interaccion
10487207,g963,d3354,sin_interaccion
10487207,g964,d3354,sin_interaccion
10487207,g966,d3354,sin_interaccion
10487207,g968,d3354,sin_interaccion
10487207,g981,d3354,sin_interaccion
10487207,g1078,d3354,sin_interaccion
10487207,g1116,d3354,sin_interaccion
10487207,g1232,d3354,sin_interaccion
10490901,g2198,d2583,sin_interaccion
10494028,g1805,d1724,sin_interaccion
10494028,g1805,d2096,agonist
10494028,g1805,d3147,sin_interaccion
10494028,g1337,d2096,sin_interaccion
10494453,g656,d2274,sin_interaccion
10494453,g656,d2637,sin_interaccion
10494453,g656,d3096,sin_interaccion
10496350,g2366,d2125,sin_interaccion
10496350,g2366,d3077,inhibitor
10496350,g10,d3077,sin_interaccion
10496350,g250,d3077,sin_interaccion
10496350,g407,d3077,sin_interaccion
10496350,g410,d3077,sin_interaccion
10496350,g411,d3077,sin_interaccion
10496350,g807,d3077,sin_interaccion
10496350,g2313,d3077,sin_interaccion
10499608,g2366,d2146,sin_interaccion
10499608,g2366,d3077,inhibitor
10499608,g2366,d3334,sin_interaccion
10499608,g694,d3077,sin_interaccion
10499608,g807,d3077,sin_interaccion
10499608,g814,d3077,sin_interaccion
10499608,g941,d3077,sin_interaccion
10500149,g183,d334,antagonist
10500149,g183,d1891,sin_interaccion
10500149,g183,d2143,antagonist
10500149,g730,d334,sin_interaccion
10500149,g1601,d334,sin_interaccion
10500149,g1737,d334,sin_interaccion
10500149,g730,d2143,sin_interaccion
10500149,g1601,d2143,sin_interaccion
10500149,g1737,d2143,sin_interaccion
105006,g886,d2563,sin_interaccion
105006,g886,d2809,sin_interaccion
105006,g886,d2941,inducer
10500836,g1792,d1712,inducer
10500836,g1792,d1790,sin_interaccion
10503726,g656,d1903,sin_interaccion
10503726,g656,d1943,sin_interaccion
10503726,g656,d2226,sin_interaccion
10503726,g656,d2956,antagonist
10503726,g656,d2957,sin_interaccion
10503726,g479,d2956,sin_interaccion
10503726,g517,d2956,sin_interaccion
10503726,g1108,d2956,sin_interaccion
10503726,g1115,d2956,sin_interaccion
10503726,g1801,d2956,sin_interaccion
10503933,g8,d3508,inhibitor
10503933,g941,d3508,sin_interaccion
10510456,g1246,d236,sin_interaccion
10510456,g1246,d1708,inhibitor
10510456,g1246,d1891,sin_interaccion
10510456,g1246,d2884,sin_interaccion
10510456,g1117,d1708,sin_interaccion
10510456,g1232,d1708,sin_interaccion
10512062,g1174,d286,antibody
10512062,g1174,d1781,sin_interaccion
10512062,g1174,d1798,sin_interaccion
10512062,g1174,d2207,sin_interaccion
10512062,g1174,d2676,sin_interaccion
10512062,g1174,d2677,sin_interaccion
10512062,g1175,d286,sin_interaccion
10512062,g1176,d286,sin_interaccion
10513568,g248,d3270,sin_interaccion
10518442,g147,d1879,inhibitor
10518593,g1250,d1868,inducer
10518593,g1250,d1891,sin_interaccion
10518593,g19,d1868,sin_interaccion
10518593,g1232,d1868,sin_interaccion
10518593,g1253,d1868,sin_interaccion
10519994,g121,d1891,sin_interaccion
10522750,g2253,d122,sin_interaccion
10522750,g2253,d210,sin_interaccion
10522750,g2253,d228,sin_interaccion
10522750,g2253,d358,sin_interaccion
