1104268 
1109354 
1116996 
1157041 
1170911 10.1111/j.1476-5381.1975.tb07355.x
1174132 10.1210/jcem-41-2-354
1174515 10.1016/0005-2728(75)90139-5
1176445 
1197440 10.1097/00006534-197512000-00008
1207869 
1279377 
1280065 10.1016/0003-9861(92)90272-x
1282221 10.1016/0028-3908(92)90013-f
1283360 
1283698 10.1016/0923-1811(92)90016-5
1284044 
1284246 10.1093/oxfordjournals.jbchem.a123968
1285639 
1291017 
1292985 10.1159/000182601
1300984 
1302037 10.1097/00008571-199202000-00003
1313063 10.1177/40.3.1313063
1314502 10.1152/ajplung.1992.262.4.L412
1314592 10.1016/0006-291x(92)91204-4
1314659 10.1021/bi00132a010
1315216 10.1007/bf00711638
1315250 10.1210/endo.130.5.1315250
1318989 10.1016/0024-3205(92)90575-a
1320691 
1322573 10.1016/0378-4274(92)90139-b
1323296 10.1016/0006-291x(92)90842-9
1324133 10.3109/02713689209001813
1328224 
1328609 
1328752 10.1038/ki.1992.294
1328859 10.1128/mcb.12.10.4687
1330944 10.1016/0192-0561(92)90145-b
1331350 10.1007/bf00177620
1332730 10.1002/mc.2940060306
1333205 10.1016/0006-2952(92)90066-r
1336373 10.1016/0006-291x(92)90251-f
1339096 10.1620/tjem.168.129
1346382 10.1111/j.1528-1157.1992.tb02299.x
1348689 
1349513 10.1093/carcin/13.4.675
1356124 
1359970 10.1002/eji.1830221219
1361214 10.1038/360737a0
1361281 
1362358 
1362916 10.3109/10428199209049804
1363595 
1364818 10.1111/j.1476-5381.1991.tb12211.x
1370924 10.1161/01.cir.85.2.526
1371217 10.1016/0896-6273(92)90292-l
1371522 
1371564 10.1016/s0022-5347(17)37426-8
1371977 10.1016/0090-8258(92)90029-i
1375873 10.1007/bf01741855
1378833 
1379184 10.1002/eji.1830220814
1380897 10.1016/0008-8749(92)90035-n
1381236 
1382827 10.1002/1097-0142(19921101)70:9&lt;2260::aid-cncr2820700908&gt;3.0.co;2-y
1384503 10.1016/0006-2952(92)90471-t
1384809 10.1002/aja.1001940104
1385733 
1386745 10.1165/ajrcmb/7.2.190
1388220 10.1016/0378-5122(92)90060-h
1394224 
1400429 
1418064 
1427966 
1429556 
1430209 10.1172/JCI116062
1431212 10.1111/1523-1747.ep12667288
1436243 
1440518 10.1016/0049-3848(92)90134-v
1442974 10.1016/s0002-9378(11)91697-4
1444457 10.1016/0003-9861(92)90264-w
1446618 10.1210/endo.131.6.1446618
1450993 
1472079 10.1016/0006-2952(92)90340-o
1478066 10.1016/0305-0491(92)90206-7
1489988 10.1016/1056-8719(92)90079-g
1490499 10.1159/000116854
1492075 10.1111/j.1600-0749.1992.tb00570.x
1499567 10.1111/j.1432-1033.1992.tb17127.x
1504859 
1505665 10.1016/0014-5793(92)81290-3
1511424 10.1016/0304-3835(92)90152-l
1513198 10.1016/0024-3205(92)90493-9
1515095 
1515646 
1516603 10.1007/bf00280124
1517537 10.3109/08923979209005415
1518162 
1520304 10.1016/s0006-291x(05)81484-6
1520319 10.1016/s0006-291x(05)81499-8
1531856 10.1016/1011-1344(92)85022-m
1533376 10.1016/s0015-0282(16)55011-0
1533575 10.1002/cbf.290100102
1533964 10.1016/0041-008x(92)90104-z
1544711 10.1002/ijc.2910500519
1547735 10.1210/endo.130.4.1547735
1549603 10.1073/pnas.89.6.2399
1551701 
1555249 10.1016/0008-8749(92)90135-c
1555639 10.1016/0014-2999(92)90071-b
1557611 10.1111/j.1365-3083.1992.tb02875.x
1557656 
1560050 10.1002/jcp.1041510112
1567476 10.1016/0006-2952(92)90211-z
1576255 10.1095/biolreprod46.4.586
1580639 
1587399 10.2337/diab.41.6.728
1588827 10.1016/0026-0495(92)90206-p
1590282 10.1097/00000421-199206000-00016
1592895 10.1210/jcem.74.6.1592895
1596574 
1597147 10.1210/endo.130.6.1597147
1598936 
1612123 10.1016/0014-4827(92)90365-f
1638685 10.1093/carcin/13.7.1185
1645702 10.1002/ijc.2910480326
1646402 10.1038/351588a0
1647304 10.1210/endo-129-1-396
1648562 10.1007/bf01630715
1654606 10.1097/00007890-199109000-00027
1660324 
1671173 10.1073/pnas.88.2.547
1673023 10.1159/000125716
1673638 
1679211 10.1016/0143-4179(91)90084-v
1679226 10.1016/0304-3940(91)90903-7
1681747 10.1152/ajpregu.1991.261.4.R891
1682037 
1682063 10.1093/carcin/12.10.1975
1682772 
1683349 10.1111/j.1349-7006.1991.tb01768.x
1683814 10.1093/cvr/25.2.172
1684150 10.1007/bf01296623
1686369 10.1111/j.1530-0277.1991.tb05203.x
1688552 
1689463 10.1038/343665a0
1689620 10.1161/01.cir.81.3.1115
1690578 
1691678 10.1139/y90-005
1691765 10.1089/jir.1990.10.13
1692793 10.1016/0020-7292(90)90982-q
1694132 10.1002/eji.1830200526
1696438 
1696922 10.1159/000216121
1697862 10.1002/jcb.240430404
1698527 10.1002/1097-0142(19901001)66:7&lt;1499::aid-cncr2820660711&gt;3.0.co;2-g
1700475 10.1126/science.1700475
1701176 
1701323 10.1111/j.1471-0528.1990.tb02477.x
1702511 10.1128/mcb.11.1.134
1702692 10.1248/cpb.38.2053
1707646 10.1111/j.1365-2125.1991.tb03869.x
1709885 10.1016/s0015-0282(16)54362-3
1711542 10.1172/JCI115290
1711749 
1712816 
1713254 10.1084/jem.174.2.447
1713293 10.1007/bf00229592
1714534 10.1016/0026-0495(91)90092-b
1716731 
1716990 10.1016/0167-4889(91)90095-f
1717008 10.3109/08916939008998431
1717568 
1717629 10.1111/j.1365-2796.1991.tb00452.x
1717784 10.1097/00005344-199108000-00009
1719289 10.1097/00005344-199107000-00006
1720110 10.1016/0090-8258(91)90356-a
1720762 10.1002/glia.440040604
1722397 10.1016/0006-291x(91)92053-m
1724107 10.1002/jbmr.5650060912
1726988 
1727384 
1727721 10.1210/endo.130.1.1727721
1729367 
1730592 
1733046 10.1016/0041-008x(92)90275-w
1733422 10.1016/0741-8329(92)90005-u
1744136 
1751397 10.1016/0960-0760(91)90357-b
1758237 
1759407 
1760523 10.1016/0753-3322(91)90086-9
1764091 10.1016/0006-291x(91)92095-2
1772777 10.1111/j.1365-2141.1991.tb08082.x
1774603 10.1002/jcla.1860050606
1775528 10.1111/j.1751-1097.1991.tb02129.x
1811987 10.1080/07435809109106815
1819274 10.1016/s0006-291x(05)81267-7
1827816 
1828823 
1828915 
1830717 10.1097/00000421-199108000-00014
1831804 10.1002/ijc.2910490215
1832057 
1832500 
1833207 10.1002/eji.1830211052
1835892 
1845843 
1846397 10.1111/j.1471-4159.1991.tb08173.x
1846547 10.1016/0006-2952(91)90486-o
1846593 10.1210/endo-128-2-891
1849032 
1850448 10.1016/0162-0134(91)85004-z
1867676 
1868466 
1888883 10.1016/1043-4666(91)90033-a
1894598 
1898092 10.1016/0003-9861(91)90586-8
1899122 10.1016/s0022-5347(17)38350-7
1900882 
1908176 10.1007/bf01850720
1909176 10.1021/bi00098a025
1910948 
1911436 10.1016/0960-0760(91)90240-6
1930624 10.1677/jme.0.0070105
1938903 10.1128/jb.173.21.7012-7017.1991
1939057 
1945565 10.1203/00006450-199109000-00011
1946455 10.1073/pnas.88.22.10352
1962562 10.1093/ajcn/54.6.1147s
1963323 10.1095/biolreprod43.6.1058
1963635 
1966888 
1967080 10.1016/1046-5928(90)90051-y
1967611 10.1002/jcp.1041420124
1968054 10.1002/ijc.2910450218
1972258 10.1016/0024-3205(90)90396-9
1972761 10.1093/jnci/82.13.1133
1975203 10.1038/bjc.1990.235
1976855 10.1016/0160-5402(90)90044-l
1980008 
1980851 10.1016/0006-8993(90)91753-4
1983997 10.1038/jcbfm.1991.15
1986403 
1988111 
1988893 10.1097/00006250-199102000-00024
1988936 10.1073/pnas.88.2.370
1989873 10.1210/endo-128-2-951
1989977 
1992564 10.1016/0300-483x(91)90092-f
1993548 10.1002/ijc.2910470317
1995645 
1997162 
1997509 10.1210/jcem-72-3-530
1998495 10.1016/s0006-291x(05)81191-x
2004042 10.1016/0960-0760(91)90128-r
2007574 
2014154 10.1203/00006450-199102000-00014
2015097 10.1165/ajrcmb/4.4.304
2015169 10.1111/j.1365-2125.1991.tb03855.x
2015823 10.1111/j.1432-1033.1991.tb15908.x
2016288 
2016633 10.1200/JCO.1991.9.5.893
2028429 10.1136/thx.46.3.160
2034480 10.1203/00006450-199103000-00016
2035236 
2048822 10.1164/ajrccm/143.6.1340
2059565 
2065036 10.1161/01.atv.11.4.827
2072096 10.1111/j.1471-4159.1991.tb03773.x
2078644 
2079995 10.1159/000186178
2088441 10.1016/1047-8477(90)90066-l
2089371 
2104558 10.1002/ajh.2830330109
2110160 
2110363 10.1073/pnas.87.9.3469
2115511 10.1093/jac/25.5.797
2115769 10.1042/bj2690189
2119237 
2119291 10.1210/endo-127-4-1602
2120016 
2120856 10.3109/00498259009046877
2122915 10.1016/0167-4889(90)90117-v
2128054 
2129270 
2138680 10.1093/jnci/82.8.697
2141828 10.1007/bf01045815
2144851 10.1111/j.1349-7006.1990.tb02622.x
2145268 
2146046 10.1016/0009-8981(90)90309-g
2146972 10.1016/0960-0760(90)90373-s
2147123 10.1002/1097-0142(19901201)66:11&lt;2264::aid-cncr2820661103&gt;3.0.co;2-9
2149997 10.1016/0277-5379(90)90275-x
2156582 
2162699 10.1016/0167-4781(90)90078-g
2162889 
2164659 10.1002/pros.2990160409
2169566 10.1016/0169-328x(90)90057-k
2170997 10.1016/0091-3057(90)90069-t
2173589 10.1016/0006-2952(90)90359-s
2177838 10.1210/mend-4-11-1655
2185582 
2193225 
2211839 10.1002/jcp.1041450122
2214767 10.1016/0022-4731(90)90167-q
2216934 
2235967 10.1097/00006676-199009000-00011
2242029 10.1016/0006-2952(90)90228-d
2243101 
2259391 10.1016/0143-4179(90)90011-m
2268271 10.1042/bj2720427
2270034 
2270485 10.1126/science.2270485
2274641 
2278970 10.1002/gcc.2870020212
2282453 10.1111/j.1476-5381.1990.tb12099.x
2286533 10.1007/bf00737228
2289161 10.1016/0361-9230(90)90050-a
2290085 10.1016/s0883-5403(08)80088-5
2295387 10.1016/0016-5085(90)90821-h
2302402 10.1016/0005-2736(90)90399-9
2306268 10.1016/0006-2952(90)90066-t
2314540 10.1159/000185861
2322693 10.1016/0169-6009(90)90104-n
2328261 10.1016/0304-4165(90)90152-m
2331750 10.1016/0092-8674(90)90808-r
2335478 10.1111/j.1526-4610.1990.hed3004228.x
2337986 
2347042 10.1007/bf02897250
2350191 
2351867 
2354749 10.2337/diab.39.7.865
2362440 10.1016/0022-4731(90)90121-8
2364987 10.1016/0014-2999(90)90426-7
2394835 10.1172/JCI114784
2395837 
2412977 10.1016/0192-0561(85)90158-4
2415236 10.1016/0304-3835(85)90122-3
2415663 10.1084/jem.162.6.2089
2416032 
2421032 10.1254/jjp.40.143
2422298 10.1002/stem.5530040305
2424628 10.1093/carcin/7.7.1215
2425513 
2425967 
2427033 
2431676 10.1042/bj2360193
2432677 10.1016/0049-3848(86)90022-8
2433786 
2439635 10.1084/jem.166.1.253
2442780 10.1159/000138300
2443931 10.1016/0262-1746(87)90121-1
2444242 10.1038/bjc.1987.169
2444616 10.1210/jcem-65-5-885
2450203 
2453577 
2457642 
2465548 10.1073/pnas.86.4.1273
2465792 
2467977 
2469657 10.1002/ijc.2910430536
2470133 10.1111/j.1365-3083.1989.tb01124.x
2476239 10.1016/0092-8674(89)90511-4
2479825 10.1128/mcb.9.10.4298
2482456 10.1159/000125301
2485933 
2491749 
2492344 
2492346 10.1093/jnci/81.4.259
2493360 
2498808 
2498919 10.1017/s003329170001103x
2502039 10.1111/j.1530-0277.1989.tb00334.x
2503348 10.2165/00003495-198937060-00004
2506486 10.1016/0028-3908(89)90169-x
2506647 
2507295 10.1210/endo-125-5-2683
2511255 
2512391 10.1002/jnr.490240302
2512511 10.1007/bf00964812
2522842 
2523196 10.1152/ajpendo.1989.256.4.E453
2524381 
2534682 
2536321 10.1210/endo-124-2-789
2538549 10.1084/jem.169.3.933
2540505 10.1007/bf00443425
2542355 10.1210/jcem-68-6-1060
2544582 
2546501 10.1016/0003-9861(89)90240-3
2547059 10.1530/jrf.0.0860373
2547869 
2549426 10.1038/340692a0
2550053 10.1021/bi00439a007
2552996 10.1042/bj2620425
2554783 
2556198 10.1111/j.1476-5381.1989.tb14632.x
2556735 10.1016/s0954-6111(89)80036-8
2557514 10.1016/0024-3205(89)90071-4
2564369 10.1089/hyb.1989.8.13
2568957 10.2337/diab.38.8.959
2571317 
2580656 
2581382 
2610267 10.1152/ajplung.1989.257.6.L385
2611046 
2615366 10.1016/0022-4731(89)90433-0
2632679 10.3177/jnsv.35.451
2635153 
2642754 10.1161/01.cir.79.1.16
2645720 10.1097/00007890-198902000-00029
2649632 10.1111/j.1365-2796.1989.tb00063.x
2654492 10.1016/0145-2126(89)90064-7
2655592 10.1016/0006-291x(89)92473-x
2664084 10.1111/j.1471-4159.1989.tb07357.x
2676043 
2681686 
2686646 10.1016/0006-291x(89)91076-0
2692566 10.1016/0006-291x(89)92755-1
2707640 10.1136/gut.30.3.387
2723642 10.1111/j.1471-4159.1989.tb07271.x
2738712 10.3177/jnsv.35.1
2738884 10.1021/jm00127a017
2745931 10.1007/bf03349916
2751392 10.3109/01485018908986762
2765620 10.1095/biolreprod40.5.961
2788696 10.1677/joe.0.1220177
2791302 10.1016/0009-8981(89)90328-8
2794798 
2796962 
2799816 10.1016/0041-008x(89)90210-x
2804079 10.1016/0167-4781(89)90101-2
2821862 10.7326/0003-4819-107-5-683
2822521 10.1016/0306-3623(87)90027-9
2829803 10.1161/01.atv.8.1.46
2832129 10.1159/000238548
2833901 10.1016/0006-2952(88)90020-2
2836377 10.1093/oxfordjournals.jbchem.a122261
2839262 10.1111/j.1476-5381.1988.tb11457.x
2843389 10.1016/0014-2999(88)90713-3
2846451 10.1016/0192-0561(88)90052-5
2847980 10.1016/0165-2478(88)90122-8
2850065 10.1111/j.1476-5381.1988.tb11723.x
2850907 10.1507/endocrj1954.35.593
2855011 10.1007/978-1-4684-5568-7_146
2858978 10.1152/ajpendo.1985.248.4.E425
2864479 10.1016/0022-4731(85)90416-9
2864665 
2866100 10.1016/0014-2999(85)90380-2
2871108 
2874568 10.1016/0091-3057(86)90509-5
2875176 
2875891 10.1016/0014-2999(86)90367-5
2876185 10.1016/s0140-6736(86)90230-8
2876489 10.1177/019262338601400213
2877750 10.1093/carcin/7.12.2007
2878948 10.1007/bf03346953
2880560 10.1016/0003-9861(87)90016-6
2882834 
2887120 10.1152/ajpheart.1987.253.2.H234
2887201 10.1021/bi00382a041
2887561 
2888503 10.1192/bjp.150.2.208
2889122 10.1016/0024-3205(87)90697-7
2890101 10.1016/0166-6851(87)90012-0
2890444 10.1093/carcin/8.12.1837
2893795 
2897254 10.1093/carcin/9.6.1067
2898410 10.1111/j.1432-0436.1988.tb00798.x
2901483 
2903022 
2907870 10.1016/0305-0491(88)90333-1
2914585 10.1016/0014-4827(89)90083-9
2920014 10.1042/bj2570239
2931603 10.1056/NEJM198510173131604
2932216 
2932302 10.1016/0011-2240(85)90156-7
2933041 10.1016/0006-2952(85)90432-0
2940099 10.1016/0014-2999(86)90700-4
2945739 10.1016/0014-5793(86)80026-6
2953096 
2954576 10.1111/j.1365-2133.1987.tb05893.x
2961942 10.1016/0022-4731(87)90149-x
2966691 
2967076 
2972339 10.3109/07357908809080065
2975336 10.1111/j.1365-2788.1988.tb01419.x
2982865 
2984024 10.1016/0014-2999(85)90726-5
2987913 10.1073/pnas.82.10.3178
2988338 10.1016/s0002-9378(85)80219-2
2989724 10.1159/000124118
2992368 10.1016/0166-3542(85)90046-4
2992773 
3018464 10.1002/mpo.2950140408
3021887 
3023023 10.1210/endo-120-1-133
3023371 
3023600 10.1248/bpb1978.9.651
3024438 10.1530/acta.0.1130410
3033233 10.1530/jrf.0.0790457
3035307 10.1016/0024-3205(87)90060-9
3038284 10.1139/y87-092
3038326 
3039277 10.1016/0024-3205(87)90694-1
3039877 
3040412 
3048411 10.1016/0167-4838(88)90259-2
3081931 10.1007/bf00652238
3086306 10.1093/oxfordjournals.jbchem.a135598
3086384 10.1172/JCI112517
3090894 10.1152/ajpendo.1986.251.2.E241
3091604 
3095107 10.1210/endo-119-5-2353
3098406 
3102546 10.1210/jcem-64-4-763
3104327 
3109881 10.1210/endo-121-1-316
3121412 10.1016/0303-7207(87)90160-2
3122217 10.1073/pnas.84.24.9228
3123380 10.3109/08820138709087087
3125035 10.1210/endo-122-3-1042
3129020 10.1016/0300-9084(87)90142-8
3129507 
3130065 10.1016/0021-9150(88)90172-4
3132399 10.1007/bf01958934
3132919 10.1016/s0006-291x(88)81165-3
3135706 
3137774 10.1002/jbmr.5650020304
3139763 
3141589 10.1111/j.1471-4159.1988.tb01176.x
3142269 10.1152/ajpcell.1988.255.5.C603
3146197 10.1159/000205635
3146615 10.1515/cclm.1988.26.7.423
3157445 
3158419 
3160707 
3160800 
3161480 
3164265 10.1111/j.1432-1033.1988.tb14117.x
3170555 
3185288 10.1016/0026-0495(88)90067-4
3191895 10.1111/j.1528-1157.1988.tb04235.x
3194412 10.1073/pnas.85.23.9096
3195063 10.1016/0042-6989(88)90106-x
3218613 10.1007/bf01965048
3223934 10.1042/bj2560609
3238049 10.1016/0167-0115(88)90416-8
3238652 
3258949 
3260587 10.1093/jac/21.5.597
3262616 
3263862 10.1016/0006-2952(88)90067-6
3265472 10.1128/mcb.8.9.3951
3282952 10.1007/bf00395559
3294581 10.1016/0165-2478(87)90007-1
3299141 10.1016/0306-4522(87)90338-1
3305746 10.1002/jlb.42.3.197
3319774 
3320343 
3325392 
3332101 10.1016/0268-960x(87)90033-6
3332537 10.3109/09513598709023611
3341992 10.1161/01.atv.8.1.57
3342021 10.1042/bj2490429
3342876 10.1016/0014-5793(88)80581-7
3360217 10.2337/diab.37.5.610
3382698 10.1016/0167-4889(88)90179-6
3383436 10.1016/0009-8981(88)90024-1
3389144 10.1111/j.1651-2227.1988.tb10682.x
3398844 10.1210/mend-2-1-78
3419539 10.1016/0028-3908(88)90149-9
3427227 10.1007/bf01810583
3427792 10.1111/j.1365-2265.1987.tb01160.x
3431545 10.1128/mcb.7.11.3863
3435201 
3436366 10.1016/0014-2999(87)90515-2
3440878 10.1007/bf00148395
3455610 10.1016/0736-5748(86)90004-3
3463506 10.1507/endocrj1954.33.361
3468509 10.1073/pnas.84.3.709
3476810 10.1016/0022-4731(87)90375-x
3479800 10.1073/pnas.84.23.8394
3480403 10.1016/0145-2126(87)90169-x
3489774 
3492067 
3494043 10.1172/JCI112921
3496090 10.1016/0006-291x(87)91317-9
3497116 10.1016/0192-0561(87)90061-0
3497888 10.1016/0192-0561(87)90027-0
3503494 10.1016/0736-5748(87)90058-x
3528175 10.1002/jcp.1041280303
3528863 10.1038/322848a0
3550424 10.1128/mcb.7.1.560
3566185 
3566801 10.1016/0006-2952(87)90413-8
3593480 
3608900 
3610585 
3628280 
3663877 
3664499 
3692618 10.1111/j.1365-2605.1987.tb00371.x
3719892 10.1007/bf00306738
3726540 10.1126/science.3726540
3735252 10.1530/jrf.0.0770607
3753520 10.1016/0006-2952(86)90399-0
3759562 10.1016/0360-3016(86)90179-3
3766045 10.1530/acta.0.1130133
3781413 10.1016/0278-6915(86)90113-4
3793272 10.1002/ijc.2910390114
3804697 
3856429 10.1016/0006-291x(85)90284-0
3858706 10.1016/0304-3940(85)90011-4
3859707 10.1016/0022-4731(85)90220-1
3860829 10.1073/pnas.82.15.4881
3868029 
3875694 10.1200/JCO.1985.3.9.1266
3877233 10.1016/0024-3205(85)90004-9
3877730 10.1002/jcp.1041250307
3878237 10.1111/j.1365-2265.1985.tb00224.x
3886082 10.1016/0165-3806(85)90257-3
3893992 10.1210/endo-117-3-1151
3896398 10.1016/0006-8993(85)90615-8
3906004 
3906626 10.1016/s0143-4004(85)80021-7
3918029 
3923787 10.1007/bf01999641
3924400 10.1097/00002826-198506000-00006
3928783 
3935423 10.1111/j.1528-1157.1985.tb05697.x
3937925 10.1254/jjp.39.349
3955057 10.1016/0167-4838(86)90225-6
3977899 10.1016/0006-291x(85)90286-4
3978632 
3978635 
3989729 10.1113/jphysiol.1985.sp015646
3996882 10.1016/0306-3623(85)90051-5
4004906 10.1016/0006-2952(85)90306-5
4017971 10.1507/endocrj1954.32.163
4019417 
4024659 10.3109/00498258509045355
4049280 10.1002/tera.1420320210
4050551 10.1111/j.0954-6820.1985.tb08823.x
4077022 10.1055/s-2007-1013611
4082106 10.1016/0049-3848(85)90252-x
4219111 
4292141 10.1021/bi00857a020
4303363 10.1042/bj1110207
4377655 10.1042/bj1440519
4380379 
4404056 
4514988 10.1073/pnas.70.3.759
4857231 10.1016/s0003-9861(74)80024-x
5335895 
6091795 10.1095/biolreprod31.3.464
6099408 10.1248/bpb1978.7.798
6108875 
6124859 10.1016/0024-3205(82)90306-x
6124875 
6125371 10.1159/000112657
6127207 10.1507/endocrj1954.29.209
6127852 
6129560 10.1016/0026-0495(83)90158-0
6132412 10.1016/0091-3057(83)90467-7
6135240 
6136271 10.1042/bj2120305
6138013 10.1007/978-3-642-69083-9_70
6138227 
6140904 10.3109/01485018308987489
6142561 10.1007/bf02889855
6144226 10.1530/acta.0.1050455
6144574 10.1016/0014-5793(84)80492-5
6145710 
6146632 10.1002/jcp.1041200213
6148915 10.1016/0003-9861(84)90476-4
6149469 10.1007/bf00500905
6150277 10.1016/s0140-6736(84)92795-8
6152777 10.1111/j.1600-079x.1984.tb00192.x
6161802 10.1210/endo-108-1-44
6161941 10.1210/jcem-52-2-173
6164603 
6166743 
6173384 
6174352 10.1016/0014-2999(81)90502-1
6181870 
6183051 10.1016/0306-4492(82)90093-4
6185115 10.1016/0006-291x(82)92101-5
6189593 
6197072 10.1016/s0006-291x(83)80232-0
6202298 10.1016/0006-2944(84)90028-0
6205918 10.1016/0303-7207(84)90128-x
6214735 
6224621 
6240361 
6243863 10.1016/0002-9378(80)90683-3
6259293 10.1111/j.1471-4159.1981.tb01677.x
6262046 10.1210/endo-108-6-2072
6266970 10.1016/0192-0561(81)90002-3
6270660 10.1073/pnas.78.7.4141
6275810 
6277242 
6287305 10.1007/bf00503929
6288675 
6289972 10.1016/0006-8993(82)90156-1
6297496 10.1016/0006-2952(82)90284-2
6305526 10.1093/carcin/4.6.703
6314341 10.3181/00379727-174-41698
6317371 10.1002/em.2860050611
6328543 10.1016/0091-3057(84)90303-4
6335218 10.1111/j.1348-0421.1984.tb00768.x
6360660 
6372156 10.1016/0049-3848(84)90012-4
6373241 10.1210/endo-114-6-2276
6376521 10.1083/jcb.99.1.306
6409434 10.1016/0009-2797(83)90053-4
6410156 10.1016/0378-5122(83)90015-4
6418555 10.1055/s-0029-1210294
6420516 10.1007/bf01252815
6432788 
6441727 10.1055/s-0029-1210401
6446099 
6509906 10.1016/0305-0491(84)90001-4
6517947 10.1016/0006-291x(84)91378-0
6547955 
6548163 
6581863 
6584048 10.1016/0003-2697(83)90742-x
6584862 
6603890 10.1139/o83-041
6621850 10.1159/000117947
6626258 10.1016/0006-2952(83)90387-8
6642786 
6643680 10.1172/JCI111156
6651778 10.1042/bj2160037
6667021 10.1016/0003-9861(83)90463-0
6672210 10.1016/0022-2828(83)90330-9
6699450 
6703688 10.1016/0003-9861(84)90123-1
6713293 10.1139/y84-037
6722124 10.1021/bi00303a037
6732760 
6744303 
6774314 10.1007/bf00583918
6785382 10.1099/00221287-119-2-493
6786002 
6795611 10.1002/pros.2990020204
6805917 10.1007/bf02411221
6818716 10.1620/tjem.138.275
6820434 10.1007/bf01800165
6831441 
6837263 10.1159/000145680
6854335 10.1021/np50025a010
6873627 10.1016/0306-3623(83)90045-9
6873629 10.1016/0306-3623(83)90047-2
6933001 
6935482 
6947252 10.1073/pnas.78.11.6793
6950669 10.1152/ajpendo.1982.242.3.E178
6953423 10.1073/pnas.79.8.2695
6987030 10.1038/clpt.1980.79
6992153 10.1159/000137366
6993188 10.1210/endo-107-2-461
6996825 10.1007/bf00234761
7007650 
7011596 10.1111/j.1365-2265.1980.tb01047.x
7027540 10.1016/s0039-128x(81)90197-5
7042175 10.1038/clpt.1982.95
7042732 10.1210/jcem-54-6-1145
7057421 10.1021/jm00344a013
7059347 10.1016/0006-2952(82)90231-3
7075801 
7079590 
7131091 10.1093/jn/112.11.2130
7163806 
7173402 10.1016/0014-5793(82)81243-x
7199610 10.1016/0378-5122(81)90037-2
7228996 10.1210/jcem-52-5-924
7246081 
7276941 10.1111/j.1471-4159.1982.tb12528.x
7282227 
7346712 10.1128/mcb.1.12.1069
7378793 10.1016/0006-8993(80)91011-2
7384171 10.1002/chin.198022194
7388056 10.1016/0304-4165(80)90432-8
7397203 10.1016/0005-2744(80)90169-2
7407200 10.1016/0005-2744(80)90241-7
7425598 10.1128/aac.17.3.322
7448199 10.1016/0005-2744(80)90100-x
7476882 
7479582 10.1111/j.1600-0773.1995.tb00168.x
7479761 10.1073/pnas.92.22.10247
7482412 
7485476 10.1152/ajpendo.1995.269.4.E642
7488650 10.1016/0167-4889(95)00116-a
7490125 
7492761 
7499219 10.1074/jbc.270.46.27577
7499260 10.1074/jbc.270.46.27871
7499869 
7503788 10.1016/0006-2952(95)02019-5
7504610 10.1006/eesa.1993.1045
7506029 10.1016/0006-2952(93)90625-7
